index,x_m,E_x_profile_Vpm,y_m,E_y_profile_Vpm,relative_difference
216,2.400000000000001e-05,5262012.984624803,2.400000000000001e-05,5088634.106680896,0.03294915433513879
217,2.425000000000001e-05,5228100.202351844,2.425000000000001e-05,5056490.340538141,0.03282451658759419
218,2.450000000000001e-05,5194187.420078887,2.450000000000001e-05,5024346.574395387,0.03269825132357657
219,2.475000000000001e-05,5160274.637805928,2.475000000000001e-05,4992202.808252634,0.03257032645548409
220,2.5000000000000008e-05,5126361.855532968,2.5000000000000008e-05,4960059.042109879,0.03244070904663046
221,2.5250000000000007e-05,5092449.073260009,2.5250000000000007e-05,4927915.275967124,0.03230936528297111
222,2.5500000000000007e-05,5058536.290987051,2.5500000000000007e-05,4895771.50982437,0.03217626044369476
223,2.5750000000000006e-05,5024623.508714093,2.5750000000000006e-05,4863627.743681615,0.0320413588706231
224,2.6000000000000005e-05,4990710.726441134,2.6000000000000005e-05,4831483.977538861,0.03190462393636201
225,2.625000000000001e-05,4956797.944168176,2.625000000000001e-05,4799340.2113961065,0.031766018011148284
226,2.650000000000001e-05,4938100.464619906,2.650000000000001e-05,4782080.896907275,0.0315950574174153
227,2.675000000000001e-05,4919402.985071636,2.675000000000001e-05,4764821.582418442,0.0314227972626526
228,2.700000000000001e-05,4900705.505523365,2.700000000000001e-05,4747562.267929609,0.03124922267235915
229,2.725000000000001e-05,4882008.025975096,2.725000000000001e-05,4730302.953440777,0.031074318544164738
230,2.7500000000000008e-05,4863310.546426827,2.7500000000000008e-05,4713043.638951945,0.030898069543448363
231,2.7750000000000007e-05,4844613.066878556,2.7750000000000007e-05,4695784.324463112,0.030720460098857014
232,2.8000000000000006e-05,4825915.587330287,2.8000000000000006e-05,4678525.00997428,0.030541474397720227
233,2.8250000000000006e-05,4807218.107782017,2.8250000000000006e-05,4661265.6954854475,0.030361096381356055
234,2.8500000000000012e-05,4788520.628233748,2.8500000000000012e-05,4644006.380996615,0.03017930974026881
235,2.875000000000001e-05,4769823.148685478,2.875000000000001e-05,4626747.066507784,0.02999609790923265
236,2.900000000000001e-05,4751125.669137208,2.900000000000001e-05,4609487.752018951,0.029811444062261144
237,2.925000000000001e-05,4732428.189588939,2.925000000000001e-05,4592228.437530119,0.029625331107453676
238,2.950000000000001e-05,4713730.710040669,2.950000000000001e-05,4574969.123041286,0.029437741681723185
239,2.9750000000000008e-05,4695033.230492398,2.9750000000000008e-05,4557709.808552454,0.029248658145395477
240,3.0000000000000008e-05,4676335.750944129,3.0000000000000008e-05,4540450.494063622,0.029058062576681393
