case,plane,s_m,z_m,Eabs_Vpm,ne_m3,rho_Cpm3
aligned,yz,1.828125e-05,-1.3046874999999985e-05,4284614.530738324,1.4860441313591915e-77,-2.3805255248563204e-96
aligned,yz,1.828125e-05,-1.2265624999999985e-05,4315790.559459245,4.208951151373423e-76,-6.7423404456904e-95
aligned,yz,1.828125e-05,-1.1484374999999984e-05,4345452.388353248,1.1674279442555076e-74,-1.8700897299447807e-93
aligned,yz,1.828125e-05,-1.0703124999999984e-05,4373199.569334488,3.1709560573881594e-73,-5.079466606331776e-92
aligned,yz,1.828125e-05,-9.921874999999985e-06,4398590.237990085,8.434706528738882e-72,-1.3511183850605376e-90
aligned,yz,1.828125e-05,-9.140624999999983e-06,4421146.514230356,2.1974315044241934e-70,-3.519933055329421e-89
aligned,yz,1.828125e-05,-8.359374999999985e-06,4440363.783943078,5.607996833362222e-69,-8.98302522496231e-88
aligned,yz,1.828125e-05,-7.578124999999984e-06,4455724.394092484,1.4023521215047808e-67,-2.246301257499946e-86
aligned,yz,1.828125e-05,-6.796874999999984e-06,4466715.908359968,3.437118129977516e-66,-5.505563957140793e-85
aligned,yz,1.828125e-05,-6.015624999999984e-06,4472853.475921433,8.25998724443755e-65,-1.3230724349673947e-83
aligned,yz,1.828125e-05,-5.234374999999983e-06,4473705.106462299,1.9471568914684967e-63,-3.1189085877098433e-82
aligned,yz,1.828125e-05,-4.453124999999983e-06,4468917.845517971,4.50480539151073e-62,-7.215656358397996e-81
aligned,yz,1.828125e-05,-3.6718749999999834e-06,4458242.208189354,1.0234017533864684e-60,-1.6392485158468696e-79
aligned,yz,1.828125e-05,-2.890624999999983e-06,4441551.985765012,2.284405539771274e-59,-3.6590762540973097e-78
aligned,yz,1.828125e-05,-2.1093749999999827e-06,4418856.85214789,5.013431018977426e-58,-8.030335976210243e-77
aligned,yz,1.828125e-05,-1.3281249999999827e-06,4390306.067522481,1.082477079068358e-56,-1.7338782726572294e-75
aligned,yz,1.828125e-05,-5.468749999999824e-07,4356182.816642121,2.3009195262978984e-55,-3.685558593703164e-74
aligned,yz,1.828125e-05,2.3437500000001756e-07,4316890.017379368,4.817487433528636e-54,-7.716585826209418e-73
aligned,yz,1.828125e-05,1.015625000000018e-06,4272929.484550681,9.939574743560384e-53,-1.592119860008873e-71
aligned,yz,1.828125e-05,1.7968750000000183e-06,4224876.939017905,2.021453094915415e-51,-3.2379901160453127e-70
aligned,yz,1.828125e-05,2.5781250000000178e-06,4173355.469830678,4.052851373206562e-50,-6.491975400987498e-69
aligned,yz,1.828125e-05,3.359375000000018e-06,4119009.771769624,8.010323056931331e-49,-1.283130680910039e-67
aligned,yz,1.828125e-05,4.1406250000000185e-06,4062482.9427749645,1.560469752659199e-47,-2.499660960137871e-66
aligned,yz,1.828125e-05,4.921875000000018e-06,4004396.9927508426,2.995318551895786e-46,-4.79814973787069e-65
aligned,yz,1.828125e-05,5.703125000000018e-06,3945337.6117663095,5.662840161524698e-45,-9.071312791358795e-64
aligned,yz,1.828125e-05,6.484375000000019e-06,3885843.24858474,1.0539315095790438e-43,-1.6883141115343503e-62
aligned,yz,1.828125e-05,7.265625000000019e-06,3826398.191685702,1.9298769532716815e-42,-3.0915437828184683e-61
aligned,yz,1.828125e-05,8.04687500000002e-06,3767429.123359938,3.4746680672259454e-41,-5.566264818862646e-60
aligned,yz,1.828125e-05,8.82812500000002e-06,3709304.5124957655,6.147110140549994e-40,-9.847502597943957e-59
aligned,yz,1.828125e-05,9.609375000000018e-06,3652336.1947327657,1.0678124015450388e-38,-1.7106225825040852e-57
aligned,yz,1.828125e-05,1.0390625000000019e-05,3596782.530857616,1.819970831026058e-37,-2.915591702571011e-56
aligned,yz,1.828125e-05,1.1171875000000019e-05,3542852.6107877307,3.041210120534115e-36,-4.872048172448314e-55
aligned,yz,1.828125e-05,1.195312500000002e-05,3490711.0620753057,4.97849845020574e-35,-7.975652818156626e-54
aligned,yz,1.828125e-05,1.273437500000002e-05,3440483.115190101,7.977543034034575e-34,-1.2780256951955388e-52
aligned,yz,1.828125e-05,1.351562500000002e-05,3392259.6645092955,1.2502602481205388e-32,-2.0029645659878332e-51
aligned,yz,1.828125e-05,1.429687500000002e-05,3346102.139434389,1.914815727119101e-31,-3.067623744150779e-50
aligned,yz,1.828125e-05,1.507812500000002e-05,3302047.0626072837,2.863373098439994e-30,-4.5872790293289846e-49
aligned,yz,1.828125e-05,1.585937500000002e-05,3260110.2218531454,4.177133822683772e-29,-6.692025306542789e-48
aligned,yz,1.828125e-05,1.6640625000000023e-05,3220290.4203373296,5.939510278455872e-28,-9.515500911765663e-47
aligned,yz,1.828125e-05,1.7421875000000022e-05,3182572.797114356,8.224606417187155e-27,-1.31764323743391e-45
aligned,yz,1.828125e-05,1.8203125000000024e-05,3146931.729557524,1.10813072696644e-25,-1.7753144291305078e-44
aligned,yz,1.828125e-05,1.8984375000000023e-05,3113333.341818853,1.4514314692857389e-24,-2.3253175522744362e-43
aligned,yz,1.828125e-05,1.976562500000002e-05,3081737.651035219,1.8465012891653573e-23,-2.958262351432698e-42
aligned,yz,1.828125e-05,2.0546875000000023e-05,3052100.3867879,2.279649831748818e-22,-3.6522158775012055e-41
aligned,yz,1.828125e-05,2.1328125000000022e-05,3024374.520419127,2.728791112979255e-21,-4.371794211923908e-40
aligned,yz,1.828125e-05,2.2109375000000024e-05,2998511.540062414,3.1642796147937937e-20,-5.069501853800727e-39
aligned,yz,1.828125e-05,2.2890625000000023e-05,2974462.505309063,3.5514154402140897e-19,-5.689745148590926e-38
aligned,yz,1.828125e-05,2.367187500000002e-05,2952178.912794164,3.854525078808825e-18,-6.17536993464976e-37
aligned,yz,1.828125e-05,2.4453125000000023e-05,2931613.4009963553,4.042080605423795e-17,-6.475863310296084e-36
aligned,yz,1.828125e-05,2.5234375000000022e-05,2912720.3194507854,4.0919197880842234e-16,-6.555716450371743e-35
aligned,yz,1.828125e-05,2.6015625000000024e-05,2895456.1845369106,3.9954166088465595e-15,-6.401106739556086e-34
aligned,yz,1.828125e-05,2.6796875000000023e-05,2879780.0411274773,3.7595514657540277e-14,-6.023214376414997e-33
aligned,yz,1.828125e-05,2.757812500000002e-05,2865653.7467306647,3.406251622454523e-13,-5.457166272954594e-32
aligned,yz,1.828125e-05,2.8359375000000024e-05,2853042.1923523154,2.9690212294674305e-12,-4.756637713050484e-31
aligned,yz,1.828125e-05,2.9140625000000022e-05,2841913.472156341,2.4875760257657478e-11,-3.9852575215642514e-30
aligned,yz,1.828125e-05,2.992187500000002e-05,2832239.0121006425,2.0016952581849082e-10,-3.2067591118898445e-29
aligned,yz,1.828125e-05,3.070312500000002e-05,2823993.6660574153,1.5456522215569734e-09,-2.476058048544436e-28
aligned,yz,1.828125e-05,3.148437500000002e-05,2817155.7864682763,1.1443354448022193e-08,-1.8330374090587516e-27
aligned,yz,1.828125e-05,3.226562500000002e-05,2811707.2753120167,8.116339384166111e-08,-1.2999591236916867e-26
aligned,yz,1.828125e-05,3.304687500000002e-05,2807633.6200507423,5.51026189397079e-07,-8.82405179401528e-26
aligned,yz,1.828125e-05,3.3828125000000024e-05,2804923.918242482,3.5779284127447895e-06,-5.728200264056992e-25
aligned,yz,1.828125e-05,3.460937500000002e-05,2803570.8936423818,2.220150354835144e-05,-3.553127090313647e-24
aligned,yz,1.828125e-05,3.539062500000002e-05,2803570.9058341226,0.0001315435155158936,-2.1041365454602873e-23
aligned,yz,1.828125e-05,3.6171875000000024e-05,2804923.954717648,0.000743820240273828,-1.1889477185137874e-22
aligned,yz,1.828125e-05,3.6953125000000026e-05,2807633.680506381,0.004012311673121853,-6.4072337401416775e-22
aligned,yz,1.828125e-05,3.773437500000002e-05,2811707.35923321,0.020633126436567235,-3.2906864577521522e-21
aligned,yz,1.828125e-05,3.851562500000002e-05,2817155.893112827,0.10108689898916928,-1.609524467739924e-20
aligned,yz,1.828125e-05,3.9296875000000025e-05,2823993.7944348273,0.4715299998590617,-7.492020902060827e-20
aligned,yz,1.828125e-05,4.007812500000003e-05,2832239.160945024,2.0928770778665706,-3.316623765985239e-19
aligned,yz,1.828125e-05,4.085937500000002e-05,2841913.6398939164,8.833732703410028,-1.3954284983809202e-18
aligned,yz,1.828125e-05,4.1640625000000025e-05,2853042.3770636553,35.437972908000305,-5.576569654387655e-18
aligned,yz,1.828125e-05,4.2421875000000027e-05,2865653.9461085307,135.0483702978826,-2.1155768845245512e-17
aligned,yz,1.828125e-05,4.320312500000003e-05,2879780.2524313615,488.6473516025187,-7.615058167586598e-17
aligned,yz,1.828125e-05,4.3984375000000024e-05,2895456.4045454734,1678.050811912536,-2.5996798380560545e-16
aligned,yz,1.828125e-05,4.4765625000000026e-05,2912720.5444148807,5467.440331502578,-8.414940549690341e-16
aligned,yz,1.828125e-05,4.554687500000003e-05,2931613.6265952615,16900.036517503147,-2.582602951088886e-15
aligned,yz,1.828125e-05,4.632812500000003e-05,2952179.1340986323,49571.71994493074,-7.518323300763846e-15
aligned,yz,1.828125e-05,4.7109375000000025e-05,2974462.716755908,138110.30459825095,-2.0784985757743466e-14
aligned,yz,1.828125e-05,4.789062500000003e-05,2998511.7354465113,366212.50181800267,-5.4699639969184043e-14
aligned,yz,1.828125e-05,4.867187500000003e-05,3024374.69290914,924072.2530800898,-1.3706127002004238e-13
aligned,yz,1.828125e-05,4.945312500000003e-05,3052100.5289724376,2201268.0523274657,-3.242743781931144e-13
aligned,yz,1.828125e-05,5.023437500000003e-05,3081737.755006989,4946037.2442232985,-7.238342429705133e-13
aligned,yz,1.828125e-05,5.101562500000003e-05,3113333.399303522,10481262.963564351,-1.5244447583214832e-12
aligned,yz,1.828125e-05,5.179687500000003e-05,3146931.7320919605,20947872.150898926,-3.0296722451955626e-12
aligned,yz,1.828125e-05,5.257812500000003e-05,3182572.736276559,39482639.50445476,-5.682274600264296e-12
aligned,yz,1.828125e-05,5.335937500000003e-05,3220290.288026524,70173703.08695135,-1.0057912932512695e-11
aligned,yz,1.828125e-05,5.414062500000003e-05,3260110.010612636,117601601.24764796,-1.680226449592843e-11
aligned,yz,1.828125e-05,5.492187500000003e-05,3302046.765975995,185823919.4313644,-2.649219969777335e-11
aligned,yz,1.828125e-05,5.5703125000000034e-05,3346101.7523072436,276840018.85728407,-3.942517328611343e-11
aligned,yz,1.828125e-05,5.648437500000003e-05,3392259.183479797,388861202.08675647,-5.53793131002955e-11
aligned,yz,1.828125e-05,5.726562500000003e-05,3440482.5388445025,515002768.09741014,-7.342618244700098e-11
aligned,yz,1.828125e-05,5.8046875000000034e-05,3490710.391207099,643121016.9393628,-9.189453356758288e-11
aligned,yz,1.828125e-05,5.8828125000000036e-05,3542851.84850407,757243163.1302679,-1.085487695763031e-10
aligned,yz,1.828125e-05,5.960937500000003e-05,3596781.682557473,840407286.7260513,-1.2096260974878717e-10
aligned,yz,1.828125e-05,6.0390625000000026e-05,3652335.267947695,878838873.598316,-1.2710375856637906e-10
aligned,yz,1.828125e-05,6.117187500000003e-05,3709303.51659853,866784251.7090197,-1.2604942422267405e-10
aligned,yz,1.828125e-05,6.195312500000002e-05,3767428.0691611273,810910580.0884686,-1.1870122937635417e-10
aligned,yz,1.828125e-05,6.273437500000003e-05,3826397.0909499573,711735101.3659356,-1.0485532675318002e-10
aligned,yz,1.828125e-05,6.351562500000003e-05,3885842.1135067437,588831203.8564007,-8.732436058623878e-11
aligned,yz,1.828125e-05,6.429687500000004e-05,3945336.454450516,459432316.14328283,-6.859319440362559e-11
aligned,yz,1.828125e-05,6.507812500000003e-05,4004395.8247349197,338020072.48609596,-5.080401231430006e-11
aligned,yz,1.828125e-05,6.585937500000003e-05,4062481.7746296497,234422899.9810922,-3.546295002233562e-11
aligned,yz,1.828125e-05,6.664062500000002e-05,4119008.6127962675,153186809.9069926,-2.3318026606643548e-11
aligned,yz,1.828125e-05,6.742187500000003e-05,4173354.3278669007,94298575.6492193,-1.4438278574283209e-11
aligned,yz,1.828125e-05,6.820312500000003e-05,4224875.820349636,54666288.09964557,-8.415703985849208e-12
aligned,yz,1.828125e-05,6.898437500000002e-05,4272928.39392053,29833067.781610567,-4.61566934146322e-12
aligned,yz,1.828125e-05,6.976562500000003e-05,4316888.95807437,15324361.44087528,-2.3816981312498976e-12
aligned,yz,1.828125e-05,7.054687500000003e-05,4356181.79064071,7408871.784763347,-1.1561876602561847e-12
aligned,yz,1.828125e-05,7.132812500000002e-05,4390305.075679632,3370839.2738268217,-5.279537092306281e-13
aligned,yz,1.828125e-05,7.210937500000003e-05,4418855.894398176,1443110.3794225827,-2.2675552106777971e-13
aligned,yz,1.828125e-05,7.289062500000003e-05,4441551.061327246,581325.3570816873,-9.160285324613939e-14
aligned,yz,1.828125e-05,7.367187500000003e-05,4458241.31575868,220368.23048668483,-3.481087312188101e-14
aligned,yz,1.828125e-05,7.445312500000003e-05,4468916.983436557,78633.63820449886,-1.2448297346541169e-14
aligned,yz,1.828125e-05,7.523437500000002e-05,4473704.272863282,26421.439498687843,-4.190515519213096e-15
aligned,yz,1.828125e-05,7.601562500000003e-05,4472852.668844246,8363.249982398633,-1.3285645474419043e-15
aligned,yz,1.828125e-05,7.679687500000003e-05,4466715.125838233,2494.942048102121,-3.968847431872698e-16
aligned,yz,1.828125e-05,7.757812500000002e-05,4455723.634216744,701.7933384170151,-1.1176888155530322e-16
aligned,yz,1.828125e-05,7.835937500000003e-05,4440363.044903108,186.21010028677813,-2.968550748262777e-17
aligned,yz,1.828125e-05,7.914062500000003e-05,4421145.794340141,46.634077420795364,-7.440547105890013e-18
aligned,yz,1.828125e-05,7.992187500000004e-05,4398589.535700221,11.061633346550128,-1.766120937416815e-18
aligned,yz,1.828125e-05,8.070312500000003e-05,4373198.883235354,2.5248795268745097,-4.033691070490951e-19
aligned,yz,1.828125e-05,8.148437500000003e-05,4345451.717171719,0.5553210319420926,-8.87622158360676e-20
aligned,yz,1.828125e-05,8.226562500000004e-05,4315789.902051284,0.11738462128926191,-1.8770585179446268e-20
aligned,yz,1.828125e-05,8.304687500000003e-05,4284613.886079388,0.02380004944105479,-3.80707116634405e-21
aligned,yz,1.828125e-05,8.382812500000003e-05,4252280.458062621,0.004621584641671387,-7.394686800792819e-22
aligned,yz,1.828125e-05,8.460937500000004e-05,4219102.896905452,0.0008586700556828073,-1.3741872981275123e-22
aligned,yz,1.828125e-05,8.539062500000003e-05,4185352.804182629,0.0001525748569373832,-2.4421579666286733e-23
aligned,yz,1.828125e-05,8.617187500000004e-05,4151263.0173053243,2.5925213287518526e-05,-4.150203095779216e-24
aligned,yz,1.828125e-05,8.695312500000003e-05,4117031.125507927,4.213230422491738e-06,-6.7453926930953075e-25
aligned,yz,1.828125e-05,8.773437500000003e-05,4082823.2318082238,6.551037891220028e-07,-1.048911379173492e-25
aligned,yz,1.828125e-05,8.851562500000004e-05,4048777.709727889,9.750023733255047e-08,-1.5612224649435022e-26
aligned,yz,1.828125e-05,8.929687500000003e-05,4015008.789414147,1.3897099470604448e-08,-2.225404893700094e-27
aligned,yz,1.828125e-05,9.007812500000003e-05,3981609.8737429655,1.8979715308190294e-09,-3.0394621690917753e-28
aligned,yz,1.828125e-05,9.085937500000004e-05,3948656.5331752747,2.4850166682458537e-10,-3.97974943973155e-29
aligned,yz,1.828125e-05,9.164062500000003e-05,3916209.161673935,3.120867253815371e-11,-4.9982600107002555e-30
aligned,yz,1.828125e-05,9.242187500000004e-05,3884315.2980946423,3.761539625756037e-12,-6.024547765025031e-31
aligned,yz,1.828125e-05,9.320312500000004e-05,3853011.6310353354,4.353556939657638e-13,-6.972952788800026e-32
aligned,yz,1.828125e-05,9.398437500000003e-05,3822325.712582931,4.8412846575500736e-14,-7.75435064626621e-33
aligned,yz,1.828125e-05,9.476562500000004e-05,3792277.409635519,5.175700334056151e-15,-8.290201048158558e-34
aligned,yz,1.828125e-05,9.554687500000004e-05,3762880.1219310146,5.3226303379066375e-16,-8.525744187825577e-35
aligned,yz,1.828125e-05,9.632812500000003e-05,3734141.7946215854,5.268513917102745e-17,-8.439237800172343e-36
aligned,yz,1.828125e-05,9.710937500000004e-05,3706065.750927683,5.0223702014363266e-18,-8.045111426834995e-37
aligned,yz,1.828125e-05,9.789062500000004e-05,3678651.3675798103,4.613602476085975e-19,-7.390452056766076e-38
aligned,yz,1.828125e-05,9.867187500000005e-05,3651894.6127341017,4.086325215813683e-20,-6.545912818452435e-39
aligned,yz,1.828125e-05,9.945312500000004e-05,3625788.4630344003,3.491689909895101e-21,-5.593433342336668e-40
aligned,yz,1.828125e-05,0.00010023437500000004,3600323.2135979785,2.880016313362096e-22,-4.613629699785862e-41
aligned,yz,1.828125e-05,0.00010101562500000004,3575486.6919940487,2.2943283839986852e-23,-3.675428282436488e-42
aligned,yz,1.828125e-05,0.00010179687500000004,3551264.3847821346,1.7662847214916394e-24,-2.829549481998729e-43
aligned,yz,1.828125e-05,0.00010257812500000004,3527639.482892993,1.3147746487251382e-25,-2.1062589696990534e-44
aligned,yz,1.828125e-05,0.00010335937500000004,3504592.850065574,9.468171095776782e-27,-1.516806199612566e-45
aligned,yz,1.828125e-05,0.00010414062500000004,3482102.916696606,6.599949779662324e-28,-1.0573235320367183e-46
aligned,yz,1.828125e-05,0.00010492187500000005,3460145.4998325077,4.455610753677435e-29,-7.138016078595696e-48
aligned,yz,1.828125e-05,0.00010570312500000004,3438693.5486577805,2.9147029557789505e-30,-4.669467488941619e-49
aligned,yz,1.828125e-05,0.00010648437500000004,3417716.813779589,1.8485284866516366e-31,-2.961432022628795e-50
aligned,yz,1.828125e-05,0.00010726562500000005,3397181.4379608706,1.137162700145185e-32,-1.8217995707846288e-51
aligned,yz,1.828125e-05,0.00010804687500000004,3377049.465882614,6.788890173941113e-34,-1.0876244633714653e-52
aligned,yz,1.828125e-05,0.00010882812500000004,3357278.2712401203,3.935183416418324e-35,-6.304449946577004e-54
aligned,yz,1.828125e-05,0.00010960937500000005,3337819.901326745,2.215777524230878e-36,-3.54985214703985e-55
aligned,yz,1.828125e-05,0.00011039062500000004,3318620.3426790265,1.2124998860036405e-37,-1.9425293047552877e-56
aligned,yz,1.828125e-05,0.00011117187500000005,3299618.7169378237,6.450971635452176e-39,-1.033505159754541e-57
aligned,yz,1.828125e-05,0.00011195312500000005,3280746.4245930985,3.3384390070524514e-40,-5.348506170632008e-59
aligned,yz,1.828125e-05,0.00011273437500000004,3261926.266647514,1.6811892207360386e-41,-2.693438683227681e-60
aligned,yz,1.828125e-05,0.00011351562500000005,3243071.5915648416,8.241700884089043e-43,-1.3204096885470093e-61
aligned,yz,1.828125e-05,0.00011429687500000005,3224085.5383092635,3.9346681109706953e-44,-6.303782813183057e-63
aligned,yz,1.828125e-05,0.00011507812500000004,3204860.476906463,1.8299738569198095e-45,-2.9318330515441538e-64
aligned,yz,1.828125e-05,0.00011585937500000005,3185277.7863902776,8.294140423838114e-47,-1.3288222466857473e-65
aligned,yz,1.828125e-05,0.00011664062500000005,3165208.155926395,3.664548592387698e-48,-5.871067808416697e-67
aligned,yz,1.828125e-05,0.00011742187500000005,3144512.6462413156,1.5787470297138546e-49,-2.529357499476871e-68
aligned,yz,1.828125e-05,0.00011820312500000005,3123044.8003071146,6.633673819684233e-51,-1.0628030789309347e-69
aligned,yz,1.828125e-05,0.00011898437500000004,3100654.1354703335,2.7191743704644186e-52,-4.356490131990736e-71
aligned,yz,1.828125e-05,0.00011976562500000005,3077191.369410045,1.087519587388857e-53,-1.7423593106300123e-72
aligned,yz,1.828125e-05,0.00012054687500000005,3052515.70902777,4.244367518617346e-55,-6.800088149010407e-74
aligned,yz,1.828125e-05,0.00012132812500000004,3026504.4392298777,1.616607011655365e-56,-2.590042679507019e-75
aligned,yz,1.828125e-05,0.00012210937500000004,2999064.8613122017,6.009397358672557e-58,-9.627959636422037e-77
aligned,yz,1.828125e-05,0.00012289062500000006,2970148.329614931,2.180115256930863e-59,-3.492879818818917e-78
aligned,yz,1.828125e-05,0.00012367187500000006,2939765.722293887,7.717808928828252e-61,-1.2365139804198223e-79
aligned,yz,1.828125e-05,0.00012445312500000005,2908003.195566092,2.66582475381424e-62,-4.271076903610246e-81
aligned,yz,1.828125e-05,0.00012523437500000005,2875036.5956441793,8.98435891615983e-64,-1.439440228087741e-82
aligned,yz,1.828125e-05,0.00012601562500000004,2841142.5655760868,2.9543200501375945e-65,-4.73330823456244e-84
aligned,yz,1.828125e-05,0.00012679687500000006,2806704.322569891,9.478730226584473e-67,-1.5186512810510332e-85
aligned,yz,1.828125e-05,0.00012757812500000006,2772210.386592498,2.9675090874091833e-68,-4.754452917250978e-87
aligned,yz,1.828125e-05,0.00012835937500000006,2738245.2029504795,9.066511761114438e-70,-1.4526107664437564e-88
aligned,yz,1.828125e-05,0.00012914062500000005,2705471.4940434326,2.7039080895952683e-71,-4.332129448275411e-90
aligned,yz,1.828125e-05,0.00012992187500000005,2674605.1055313395,7.873977718161811e-73,-1.2615488932980529e-91
aligned,yz,1.828125e-05,0.00013070312500000004,2646383.902650017,2.2400186666876553e-74,-3.5889043329212902e-93
aligned,yz,1.828125e-05,0.00013148437500000004,2621532.823729502,6.22919830835387e-76,-9.980278825943667e-95
aligned,yz,1.828125e-05,0.00013226562500000003,2600727.498103095,1.694606853444234e-77,-2.715061596131994e-96
aligned,yz,1.828125e-05,0.00013304687500000003,2584558.926028919,4.513973478594253e-79,-7.232190900853518e-98
aligned,yz,1.828125e-05,0.00013382812500000005,2573501.646659806,1.1785911463758741e-80,-1.888313684344398e-99
aligned,yz,1.828125e-05,0.00013460937500000004,2567887.6092626164,3.096187884383091e-82,-4.9606468016385335e-101
aligned,yz,1.921875e-05,-6.4609375e-05,2459647.5199795333,6.643688081606412e-173,-1.064437945192112e-191
aligned,yz,1.921875e-05,-6.382812499999999e-05,2464175.3848697585,1.1563140569918846e-171,-1.852622401584612e-190
aligned,yz,1.921875e-05,-6.304687499999999e-05,2473105.122186929,2.2269962148699814e-170,-3.568046994303808e-189
aligned,yz,1.921875e-05,-6.2265625e-05,2486191.5603072513,4.238248848755297e-169,-6.790433606324762e-188
aligned,yz,1.921875e-05,-6.148437499999999e-05,2503083.4815576216,8.140728989390553e-168,-1.3042904237565762e-186
aligned,yz,1.921875e-05,-6.070312499999999e-05,2523342.135924846,1.5460229049231578e-166,-2.4770049360746346e-185
aligned,yz,1.921875e-05,-5.992187499999999e-05,2546463.8343654787,2.9565138246928144e-165,-4.73686259965781e-184
aligned,yz,1.921875e-05,-5.9140624999999996e-05,2571905.062599363,5.574993663316545e-164,-8.93213231978121e-183
aligned,yz,1.921875e-05,-5.8359374999999994e-05,2599108.4095281693,1.0602759231316368e-162,-1.698750165697161e-181
aligned,yz,1.921875e-05,-5.757812499999999e-05,2627527.5745104197,2.0121436638511174e-161,-3.2238098363363733e-180
aligned,yz,1.921875e-05,-5.679687499999999e-05,2656649.8152083424,3.841951193579008e-160,-6.155482132505917e-179
aligned,yz,1.921875e-05,-5.6015624999999994e-05,2686014.436250073,7.250108931475954e-159,-1.1615945028847356e-177
aligned,yz,1.921875e-05,-5.523437499999999e-05,2715226.302301392,1.3727481050956145e-157,-2.1993818664647196e-176
aligned,yz,1.921875e-05,-5.445312499999999e-05,2743963.863663703,2.568283827272948e-156,-4.11483631368316e-175
aligned,yz,1.921875e-05,-5.367187499999999e-05,2771981.746843191,4.815332173976356e-155,-7.714993215095709e-174
aligned,yz,1.921875e-05,-5.289062499999999e-05,2799108.4954901617,8.921174887857977e-154,-1.4293253428693892e-172
aligned,yz,1.921875e-05,-5.210937499999999e-05,2825240.454651011,1.6549779290760926e-152,-2.651557108384606e-171
aligned,yz,1.921875e-05,-5.132812499999999e-05,2850333.0100973165,3.0342204708595168e-151,-4.8613360955004735e-170
aligned,yz,1.921875e-05,-5.054687499999999e-05,2874390.4127549212,5.566728079645232e-150,-8.918837522178182e-169
aligned,yz,1.921875e-05,-4.976562499999999e-05,2897455.27264498,1.009632137825252e-148,-1.6176000063453196e-167
aligned,yz,1.921875e-05,-4.898437499999999e-05,2919598.5614288785,1.8315410031844547e-147,-2.934434001251846e-166
aligned,yz,1.921875e-05,-4.820312499999999e-05,2940910.6844398836,3.28569959929298e-146,-5.264235135085708e-165
aligned,yz,1.921875e-05,-4.7421874999999985e-05,2961493.923978677,5.8933929578864125e-145,-9.442185880451903e-164
aligned,yz,1.921875e-05,-4.664062499999999e-05,2981456.346187555,1.0459113632927916e-143,-1.6757211267957211e-162
aligned,yz,1.921875e-05,-4.585937499999999e-05,3000907.1147905523,1.8556376002570855e-142,-2.973033072611307e-161
aligned,yz,1.921875e-05,-4.5078124999999986e-05,3019953.0633207792,3.259433799412549e-141,-5.222139265373219e-160
aligned,yz,1.921875e-05,-4.4296874999999984e-05,3038696.3326055193,5.726242050306784e-140,-9.174358094224816e-159
aligned,yz,1.921875e-05,-4.351562499999999e-05,3057232.8693306427,9.984480749136407e-139,-1.5996728235229946e-157
aligned,yz,1.921875e-05,-4.273437499999999e-05,3075651.592334917,1.7500403317451002e-137,-2.803841340652053e-156
aligned,yz,1.921875e-05,-4.1953124999999985e-05,3094034.056109844,3.0817334482061438e-136,-4.937420878018653e-155
aligned,yz,1.921875e-05,-4.117187499999998e-05,3112454.468723817,5.548124194716599e-135,-8.888959991414376e-154
aligned,yz,1.921875e-05,-4.039062499999999e-05,3130979.9494500663,1.0407030404894154e-133,-1.6673676132201517e-152
aligned,yz,1.921875e-05,-3.960937499999999e-05,3149670.937088668,2.2370089231213996e-132,-3.584034292758826e-151
aligned,yz,1.921875e-05,-3.882812499999999e-05,3168581.6820692867,6.058016592233636e-131,-9.705879988684154e-150
aligned,yz,1.921875e-05,-3.804687499999999e-05,3187760.7735304087,2.1287369414482232e-129,-3.410565683858662e-148
aligned,yz,1.921875e-05,-3.7265624999999986e-05,3207251.666864302,8.924886928845395e-128,-1.4299042094965724e-146
aligned,yz,1.921875e-05,-3.648437499999999e-05,3227093.188125541,4.0680926842245016e-126,-6.517705472182188e-145
aligned,yz,1.921875e-05,-3.570312499999999e-05,3247319.999769092,1.911411365962048e-124,-3.062369945564082e-143
aligned,yz,1.921875e-05,-3.4921874999999987e-05,3267963.01794576,9.004793936552507e-123,-1.442702577532682e-141
aligned,yz,1.921875e-05,-3.414062499999999e-05,3289049.77553255,4.205696400835688e-121,-6.738146556617308e-140
aligned,yz,1.921875e-05,-3.335937499999999e-05,3310604.727622238,1.945190490672047e-119,-3.1164785860968853e-138
aligned,yz,1.921875e-05,-3.257812499999999e-05,3332649.4976816117,8.901162795918511e-118,-1.4260941387450056e-136
aligned,yz,1.921875e-05,-3.1796874999999985e-05,3355203.0632688324,4.026338633816363e-116,-6.450764041787634e-135
aligned,yz,1.921875e-05,-3.101562499999998e-05,3378281.880282252,1.7988328380327665e-114,-2.881980473387717e-133
aligned,yz,1.921875e-05,-3.0234374999999988e-05,3401899.9443363226,7.931375219444525e-113,-1.2707146950053315e-131
aligned,yz,1.921875e-05,-2.9453124999999986e-05,3426068.7871372914,3.448791920808631e-111,-5.5254268452880055e-130
aligned,yz,1.921875e-05,-2.8671874999999987e-05,3450797.4047292555,1.4779294323106082e-109,-2.367836866299121e-128
aligned,yz,1.921875e-05,-2.7890624999999985e-05,3476092.1132579083,6.237907996790529e-108,-9.993928413057948e-127
aligned,yz,1.921875e-05,-2.7109374999999986e-05,3501956.326486474,2.5916396099305467e-106,-4.152130680623431e-125
aligned,yz,1.921875e-05,-2.6328124999999988e-05,3528390.2477320638,1.059333113942577e-104,-1.6971804957563864e-123
aligned,yz,1.921875e-05,-2.5546874999999986e-05,3555390.4671984958,4.2579719639434154e-103,-6.821773570920632e-122
