step,time_s,dt_s,topology,topology_status,head_position_m,E_peak_V_m,eta_peak,ne_peak_m3,sigma_e_peak_S_m,tau_i_at_E_peak_s,tau_M_at_E_peak_s,Pi_RF_at_E_peak,K_ion_z_A_m_s,current_moment_z_A_m
3517,1.7565307305265808e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8349133578510726e-05,41710196.53029716,15.840689529575833,7800828176243945,3.993436079924746e-05,2.3460503899799455e-12,2.2171853099917033e-07,94507.147820071172,0.37202599800339797,-5.2579884540155523e-13
3518,1.7570307305265809e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8349829592173486e-05,41710196.348864175,15.840689460671253,7801560013868583,3.9938107265556676e-05,2.3460504039793397e-12,2.2169773229178558e-07,94498.281842429657,0.3720579622071376,-5.257022721397944e-13
3519,1.757530730526581e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8350525027397231e-05,41710196.167442799,15.840689391771081,7802289701275949,3.9941842724375237e-05,2.3460504179778363e-12,2.2167699857764878e-07,94489.443568191477,0.37208984351863317,-5.2560596801230496e-13
3520,1.7580307305265811e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8351219884006697e-05,41710195.986033008,15.84068932287531,7803017244745773,3.9945567207850564e-05,2.3460504319754412e-12,2.2165632964300162e-07,94480.632906241779,0.37212164218761712,-5.2550993469212947e-13
3521,1.7585307305265812e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8351914161825174e-05,41710195.80463466,15.840689253983884,7803742650578175,3.9949280748234569e-05,2.3460504459721627e-12,2.2163572527375935e-07,94471.849765326479,0.372153358464545,-5.2541417385508032e-13
3522,1.7590307305265813e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8352607860674419e-05,41710195.623247862,15.840689185096844,7804465925093682,3.9952983377883558e-05,2.346050459967994e-12,2.2161518525551061e-07,94463.094054052868,0.37218499260060034,-5.2531868717971629e-13
3523,1.7595307305265814e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8353300980374766e-05,41710195.441872522,15.840689116214156,7805187074633246,3.9956675129258422e-05,2.3460504739629392e-12,2.2159470937351564e-07,94454.365680887815,0.37221654484768862,-5.2522347634731308e-13
3524,1.7600307305265815e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8353993520745004e-05,41710195.26050856,15.84068904733579,7805906105558264,3.9960356034924724e-05,2.3460504879570084e-12,2.2157429741270522e-07,94445.664554157542,0.37224801545844011,-5.2512854304183976e-13
3525,1.7605307305265816e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.835468548160246e-05,41710195.079156056,15.840688978461774,7806623024250591,3.996402612755273e-05,2.3460505019501926e-12,2.2155394915767971e-07,94436.990582048165,0.37227940468621457,-5.2503388894993155e-13
3526,1.7610307305265816e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.835537686276298e-05,41710194.897814833,15.840688909592043,7807337837112560,3.9967685439917565e-05,2.3460505159425076e-12,2.2153366439270753e-07,94428.343672603354,0.37231071278509309,-5.2493951576085826e-13
3527,1.7615307305265817e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8356067664040936e-05,41710194.716484889,15.840688840726596,7808050550566996,3.9971334004899233e-05,2.3460505299339514e-12,2.2151344290172438e-07,94419.723733725667,0.37234194000988724,-5.248454251664997e-13
3528,1.7620307305265818e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8356757885249222e-05,41710194.535166286,15.840688771865455,7808761171057232,3.9974971855482741e-05,2.3460505439245216e-12,2.2149328446833191e-07,94411.13067317527,0.37237308661613699,-5.2475161886131444e-13
3529,1.7625307305265819e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8357447526199268e-05,41710194.353858896,15.840688703008574,7809469705047124,3.9978599024758171e-05,2.3460505579142254e-12,2.214731888757965e-07,94402.56439856904,0.37240415286010714,-5.2465809854230684e-13
3530,1.763030730526582e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8358136586701e-05,41710194.172562674,15.840688634155933,7810176159021066,3.9982215545920703e-05,2.3460505719030681e-12,2.2145315590704862e-07,94394.024817380792,0.37243513899879122,-5.2456486590899722e-13
3531,1.7635307305265821e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8358825066562934e-05,41710193.991277672,15.840688565307554,7810880539484002,3.9985821452270765e-05,2.3460505858910457e-12,2.2143318534468116e-07,94385.511836940786,0.37246604528991401,-5.2447192266339075e-13
3532,1.7640307305265822e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8359512965592069e-05,41710193.810003661,15.840688496463349,7811582852961441,3.9989416777214038e-05,2.3460505998781743e-12,2.2141327697094886e-07,94377.025364434347,0.37249687199192377,-5.2437927050993845e-13
3533,1.7645307305265823e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8360200283593993e-05,41710193.628740795,15.840688427623377,7812283105999468,3.9993001554261509e-05,2.3460506138644441e-12,2.2139343056776719e-07,94368.565306903227,0.37252761936400519,-5.2428691115551073e-13
3534,1.7650307305265824e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8360887020372778e-05,41710193.447488986,15.840688358787602,7812981305164757,3.9996575817029625e-05,2.346050627849861e-12,2.2137364591671095e-07,94360.131571243357,0.37255828766606874,-5.2419484630935445e-13
3535,1.7655307305265824e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8361573175731099e-05,41710193.266248144,15.840688289955995,7813677457044581,4.0000139599240245e-05,2.3460506418344313e-12,2.2135392279901382e-07,94351.72406420522,0.37258887715875405,-5.2410307768305979e-13
3536,1.7660307305265825e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.836225874947014e-05,41710193.08501821,15.840688221128529,7814371568246824,4.0003692934720748e-05,2.3460506558181607e-12,2.2133426099556698e-07,94343.342692393388,0.37261938810343193,-5.2401160699052175e-13
3537,1.7665307305265826e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.836294374138969e-05,41710192.903799221,15.840688152305219,7815063645399990,4.0007235857404074e-05,2.3460506698010451e-12,2.2131466028691833e-07,94334.987362266445,0.37264982076220593,-5.2392043594790353e-13
3538,1.7670307305265827e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8363628151288047e-05,41710192.722591095,15.840688083486036,7815753695153212,4.0010768401328756e-05,2.3460506837830919e-12,2.2129512045327161e-07,94326.657980135875,0.37268017539790738,-5.2382956627359275e-13
3539,1.7675307305265828e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8364311978962058e-05,41710192.541393779,15.84068801467096,7816441724176261,4.0014290600639018e-05,2.3460506977643046e-12,2.212756412744851e-07,94318.354452166022,0.37271045227409993,-5.2373899968816419e-13
3540,1.7680307305265829e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8364995224207175e-05,41710192.360207312,15.840687945860001,7817127739159553,4.0017802489584719e-05,2.3460507117446792e-12,2.2125622253007138e-07,94310.076684374202,0.3727406516550798,-5.2364873791433668e-13
3541,1.768530730526583e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8365677886817426e-05,41710192.179031447,15.840687877053069,7817811746814157,4.0021304102521466e-05,2.3460507257242379e-12,2.2123686399919584e-07,94301.824582628702,0.37277077380586832,-5.2355878267692659e-13
3542,1.7690307305265831e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8366359966585391e-05,41710191.997866377,15.840687808250237,7818493753871801,4.0024795473910648e-05,2.3460507397029626e-12,2.2121756546067607e-07,94293.598052651156,0.37280081899222828,-5.2346913570281158e-13
3543,1.7695307305265831e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8367041463302211e-05,41710191.81671191,15.840687739451432,7819173767084875,4.0028276638319399e-05,2.3460507536808698e-12,2.2119832669298117e-07,94285.397000013283,0.37283078748064519,-5.2337979872087496e-13
3544,1.7700307305265832e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8367722376757646e-05,41710191.635568075,15.840687670656667,7819851793226440,4.003174763042067e-05,2.3460507676579567e-12,2.2117914747423075e-07,94277.221330138593,0.3728606795383414,-5.2329077346196754e-13
3545,1.7705307305265833e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8368402706740018e-05,41710191.454434805,15.840687601865911,7820527839090228,4.0035208484993259e-05,2.3460507816342277e-12,2.2116002758219412e-07,94269.070948301029,0.37289049543326852,-5.2320206165885376e-13
3546,1.7710307305265834e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8369082453036242e-05,41710191.27331201,15.840687533079135,7821201911490646,4.0038659236921778e-05,2.3460507956096926e-12,2.2114096679428973e-07,94260.945759624752,0.37292023543410874,-5.2311366504616398e-13
3547,1.7715307305265835e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8369761615431863e-05,41710191.092199706,15.840687464296343,7821874017262778,4.0042099921196717e-05,2.3460508095843472e-12,2.2112196488758424e-07,94252.845669084505,0.37294989981027965,-5.2302558536034661e-13
3548,1.7720307305265836e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8370440193710988e-05,41710190.911097772,15.84068739551749,7822544163262387,4.00455305729144e-05,2.3460508235582009e-12,2.2110302163879203e-07,94244.770581504374,0.3729794888319265,-5.2293782433961144e-13
3549,1.7725307305265837e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8371118187656317e-05,41710190.730006233,15.840687326742584,7823212356365914,4.0048951227277007e-05,2.3460508375312533e-12,2.2108413682427438e-07,94236.720401558297,0.37300900276992877,-5.2285038372387987e-13
3550,1.7730307305265838e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8371795597049233e-05,41710190.548925079,15.840687257971622,7823878603470478,4.0052361919592598e-05,2.3460508515035047e-12,2.2106531022003866e-07,94228.695033769356,0.37303844189589741,-5.2276326525472909e-13
3551,1.7735307305265839e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8372472421669671e-05,41710190.367854133,15.840687189204536,7824542911493874,4.0055762685275065e-05,2.3460508654749686e-12,2.2104654160173804e-07,94220.694382509129,0.37306780648217042,-5.2267647067533329e-13
3552,1.7740307305265839e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8373148661296222e-05,41710190.186793439,15.840687120441345,7825205287374571,4.0059153559844139e-05,2.3460508794456412e-12,2.2102783074467063e-07,94212.718351998526,0.3730970968018219,-5.2259000173041095e-13
3553,1.774530730526584e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8373824315706098e-05,41710190.005742945,15.840687051682027,7825865738071707,4.006253457892534e-05,2.3460508934155278e-12,2.2100917742377921e-07,94204.766846306651,0.37312631312865419,-5.2250386016616196e-13
3554,1.7750307305265841e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8374499384675125e-05,41710189.824702568,15.840686982926551,7826524270565085,4.0065905778250015e-05,2.3460509073846337e-12,2.2099058141365027e-07,94196.839769350743,0.37315545573720016,-5.2241804773020731e-13
3555,1.7755307305265842e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.837517386797779e-05,41710189.643672273,15.840686914174904,7827180891855167,4.0069267193655241e-05,2.3460509213529613e-12,2.2097204248851386e-07,94188.937024896237,0.37318452490272341,-5.2233256617152851e-13
3556,1.7760307305265843e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8375847765387278e-05,41710189.462651961,15.840686845427049,7827835608963069,4.007261886108383e-05,2.3460509353205191e-12,2.2095356042224301e-07,94181.058516556121,0.37321352090121601,-5.2224741724040169e-13
3557,1.7765307305265844e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8376521076675309e-05,41710189.281641684,15.840686776683004,7828488428930550,4.0075960816584299e-05,2.3460509492873017e-12,2.2093513498835308e-07,94173.20414779149,0.37324244400940315,-5.2216260268833573e-13
3558,1.7770307305265845e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8377193801612399e-05,41710189.10064134,15.840686707942732,7829139358820005,4.0079293096310745e-05,2.3460509632533194e-12,2.209167659600019e-07,94165.373821910442,0.37327129450473479,-5.2207812426799944e-13
3559,1.7775307305265846e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8377865939967612e-05,41710188.91965089,15.840686639206218,7829788405714454,4.0082615736522912e-05,2.3460509772185742e-12,2.2089845310998868e-07,94157.567442068539,0.37330007266539195,-5.2199398373315839e-13
3560,1.7780307305265847e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8378537491508754e-05,41710188.738670222,15.840686570473419,7830435576717532,4.0085928773586062e-05,2.3460509911830736e-12,2.2088019621075405e-07,94149.784911268245,0.37332877877028181,-5.2191018283860092e-13
3561,1.7785307305265847e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8379208456002314e-05,41710188.557699405,15.84068650174436,7831080878953473,4.0089232243970883e-05,2.3460510051468129e-12,2.2086199503437992e-07,94142.026132359664,0.37335741309904252,-5.2182672334006827e-13
3562,1.7790307305265848e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8379878833213454e-05,41710188.376738243,15.840686433018968,7831724319567101,4.0092526184253485e-05,2.3460510191098075e-12,2.2084384935258884e-07,94134.291008038897,0.37338597593203404,-5.2174360699417752e-13
3563,1.7795307305265849e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8380548622906008e-05,41710188.195786729,15.840686364297241,7832365905723811,4.0095810631115308e-05,2.346051033072058e-12,2.2082575893674386e-07,94126.579440849397,0.37341446755034646,-5.2166083555834891e-13
3564,1.780030730526585e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8381217824842576e-05,41710188.014844947,15.840686295579211,7833005644609553,4.0099085621342973e-05,2.3460510470335573e-12,2.208077235578486e-07,94118.891333181731,0.37344288823579702,-5.2157841079072828e-13
3565,1.7805307305265851e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8381886438784417e-05,41710187.833912656,15.840686226864783,7833643543430817,4.010235119182828e-05,2.3460510609943248e-12,2.2078974298654671e-07,94111.226587271973,0.3734712382709211,-5.2149633445010173e-13
3566,1.7810307305265852e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8382554464491542e-05,41710187.652989864,15.840686158153964,7834279609414612,4.0105607379568064e-05,2.3460510749543596e-12,2.2077181699312192e-07,94103.585105203587,0.37349951793898378,-5.2141460829582186e-13
3567,1.7815307305265853e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.838322190172265e-05,41710187.472076558,15.840686089446747,7834913849808445,4.0108854221664103e-05,2.3460510889136625e-12,2.2075394534749797e-07,94095.966788906531,0.37352772752397262,-5.2133323408771994e-13
3568,1.7820307305265854e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8383888750235216e-05,41710187.291172668,15.840686020743107,7835546271880300,4.0112091755322983e-05,2.3460511028722384e-12,2.207361278192386e-07,94088.371540157154,0.37355586731059626,-5.2125221358602028e-13
3569,1.7825307305265855e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8384555009785473e-05,41710187.110278077,15.840685952042998,7836176882918615,4.0115320017856024e-05,2.3460511168300978e-12,2.2071836417754735e-07,94080.799260578046,0.37358393758428382,-5.2117154855125352e-13
3570,1.7830307305265855e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8385220680128349e-05,41710186.92939277,15.840685883346413,7836805690232257,4.0118539046679097e-05,2.346051130787241e-12,2.2070065419126788e-07,94073.2498516388,0.37361193863118675,-5.2109124074416658e-13
3571,1.7835307305265856e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.838588576101761e-05,41710186.748516753,15.840685814653359,7837432701150495,4.0121748879312536e-05,2.3460511447436674e-12,2.2068299762888383e-07,94065.723214655634,0.37363987073817678,-5.2101129192563242e-13
3572,1.7840307305265857e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.838655025220573e-05,41710186.567649864,15.840685745963771,7838057923022973,4.012494955338099e-05,2.3460511586993894e-12,2.2066539425851895e-07,94058.219250790789,0.37366773419283994,-5.2093170385655185e-13
3573,1.7845307305265858e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8387214153444009e-05,41710186.386792168,15.840685677277673,7838681363219680,4.012814110661321e-05,2.3460511726544029e-12,2.2064784384793768e-07,94050.737861054033,0.3736955292834841,-5.2085247829776298e-13
3574,1.7850307305265859e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8387877464482538e-05,41710186.205943532,15.840685608595017,7839303029130920,4.013132357684203e-05,2.3460511866087165e-12,2.2063034616454443e-07,94043.278946301187,0.37372325629912945,-5.2077361700993701e-13
3575,1.785530730526586e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8388540185070201e-05,41710186.02510377,15.84068553991573,7839922928167278,4.0134497002004024e-05,2.3460512005623459e-12,2.2061290097538501e-07,94035.842407234915,0.37375091552950873,-5.2069512175347857e-13
3576,1.7860307305265861e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8389202314954718e-05,41710185.844273075,15.840685471239889,7840541067759587,4.0137661420139442e-05,2.3460512145152753e-12,2.2059550804714621e-07,94028.428144406091,0.37377850726507655,-5.2061699428842898e-13
3577,1.7865307305265862e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.838986385388255e-05,41710185.663451225,15.840685402567404,7841157455358890,4.0140816869392046e-05,2.3460512284675237e-12,2.2057816714615609e-07,94021.03605821135,0.37380603179699001,-5.2053923637435015e-13
3578,1.7870307305265863e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8390524801599138e-05,41710185.482638218,15.840685333898278,7841772098436405,4.0143963388008818e-05,2.3460512424190888e-12,2.2056087803838488e-07,94013.666048895626,0.37383348941712224,-5.2046184977022427e-13
3579,1.7875307305265863e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8391185157848624e-05,41710185.301833972,15.840685265232482,7842385004483483,4.0147101014339804e-05,2.3460512563699794e-12,2.2054364048944527e-07,94006.318016550984,0.37386088041805232,-5.2038483623433855e-13
3580,1.7880307305265864e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8391844922374134e-05,41710185.121038474,15.840685196570005,7842996181011568,4.0150229786837961e-05,2.3460512703201942e-12,2.2052645426459248e-07,93998.991861117567,0.37388820509306891,-5.2030819752417583e-13
3581,1.7885307305265865e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8392504094917574e-05,41710184.940251552,15.840685127910787,7843605635552152,4.0153349744058841e-05,2.3460512842697474e-12,2.2050931912872553e-07,93991.687482383059,0.37391546373616275,-5.2023193539629452e-13
3582,1.7890307305265866e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8393162675219778e-05,41710184.759473287,15.840685059254856,7844213375656731,4.0156460924660411e-05,2.3460512982186331e-12,2.2049223484638736e-07,93984.404779984165,0.37394265664203324,-5.2015605160621473e-13
3583,1.7895307305265867e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.839382066302043e-05,41710184.578703471,15.840684990602133,7844819408896759,4.0159563367402811e-05,2.3460513121668668e-12,2.2047520118176566e-07,93977.143653405306,0.37396978410607623,-5.2008054790829212e-13
3584,1.7900307305265868e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8394478058058224e-05,41710184.397942223,15.840684921952667,7845423742863596,4.016265711114806e-05,2.3460513261144401e-12,2.2045821789869375e-07,93969.904001980831,0.37399684642439429,-5.200054260555994e-13
3585,1.7905307305265869e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8395134860070632e-05,41710184.217189319,15.840684853306367,7846026385168458,4.0165742194859871e-05,2.3460513400613685e-12,2.2044128476065102e-07,93962.68572489325,0.37402384389378157,-5.1993068779979328e-13
3586,1.791030730526587e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8395791068794182e-05,41710184.036444768,15.840684784663241,7846627343442365,4.0168818657603302e-05,2.3460513540076534e-12,2.2042440153076415e-07,93955.488721175308,0.3740507768117326,-5.1985633489099023e-13
3587,1.7915307305265871e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8396446683964286e-05,41710183.855708495,15.840684716023256,7847226625336084,4.0171886538544506e-05,2.3460513679532993e-12,2.2040756797180785e-07,93948.312889709632,0.37407764547643435,-5.1978236907763056e-13
3588,1.7920307305265871e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8397101705315301e-05,41710183.674980439,15.840684647386395,7847824238520071,4.0174945876950439e-05,2.3460513818983112e-12,2.2039078384620578e-07,93941.158129229138,0.37410445018676619,-5.1970879210634459e-13
3589,1.7925307305265872e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8397756132580637e-05,41710183.49426049,15.84068457875261,7848420190684413,4.0177996712188551e-05,2.3460513958426986e-12,2.203740489160317e-07,93934.024338317453,0.37413119124229588,-5.1963560572181235e-13
3590,1.7930307305265873e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8398409965492629e-05,41710183.313548669,15.840684510121914,7849014489538764,4.0181039083726449e-05,2.3460514097864587e-12,2.2035736294301052e-07,93926.911415410024,0.37415786894328135,-5.1956281166662408e-13
3591,1.7935307305265874e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8399063203782628e-05,41710183.13284491,15.840684441494279,7849607142812282,4.0184073031131605e-05,2.3460514237295965e-12,2.2034072568851942e-07,93919.819258793737,0.37418448359066336,-5.1949041168113388e-13
3592,1.7940307305265875e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8399715847180991e-05,41710182.952149048,15.840684372869642,7850198158253560,4.0187098594070957e-05,2.346051437672126e-12,2.2032413691358927e-07,93912.747766607499,0.37421103548606305,-5.194184075033096e-13
3593,1.7945307305265876e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.840036789541717e-05,41710182.771461114,15.840684304248018,7850787543630561,4.0190115812310655e-05,2.3460514516140423e-12,2.2030759637890543e-07,93905.696836843737,0.37423752493178558,-5.1934680086858637e-13
3594,1.7950307305265877e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8401019348219612e-05,41710182.590780973,15.840684235629352,7851375306730541,4.0193124725715541e-05,2.3460514655553589e-12,2.2029110384480994e-07,93898.666367347774,0.37426395223080883,-5.1927559350970652e-13
3595,1.7955307305265878e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8401670205315857e-05,41710182.410108611,15.840684167013642,7851961455359979,4.0196125374248912e-05,2.3460514794960753e-12,2.2027465907130224e-07,93891.656255819486,0.37429031768678822,-5.1920478715656584e-13
3596,1.7960307305265879e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8402320466432498e-05,41710182.229443945,15.840684098400853,7852545997344498,4.0199117797972066e-05,2.3460514934361972e-12,2.2025826181804095e-07,93884.666399813214,0.37431662160404888,-5.1913438353604886e-13
3597,1.7965307305265879e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8402970131295257e-05,41710182.048786879,15.840684029790951,7853128940528787,4.0202102037043886e-05,2.3460515073757342e-12,2.2024191184434546e-07,93877.696696738552,0.37434286428758384,-5.1906438437186477e-13
3598,1.797030730526588e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8403619199628964e-05,41710181.868137397,15.840683961183929,7853710292776517,4.0205078131720446e-05,2.3460515213146852e-12,2.2022560890919763e-07,93870.747043861658,0.37436904604305338,-5.189947913843795e-13
3599,1.7975307305265881e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8404267671157609e-05,41710181.687495366,15.840683892579738,7854290061970258,4.0208046122354578e-05,2.3460515352530606e-12,2.2020935277124331e-07,93863.817338305016,0.37439516717677729,-5.1892560629044156e-13
3600,1.7980307305265882e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.84049155456043e-05,41710181.50686083,15.840683823978392,7854868256011392,4.0211006049395372e-05,2.3460515491908588e-12,2.201931431887946e-07,93856.907477049303,0.37442122799573746,-5.1885683080320853e-13
3601,1.7985307305265883e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8405562822691332e-05,41710181.326233581,15.840683755379814,7855444882820020,4.021395795338778e-05,2.3460515631280952e-12,2.2017697991983128e-07,93850.017356932891,0.37444722880756681,-5.1878846663196282e-13
3602,1.7990307305265884e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8406209502140186e-05,41710181.145613655,15.840683686784017,7856019950334870,4.0216901874972113e-05,2.346051577064767e-12,2.2016086272200301e-07,93843.14687465418,0.37447316992055452,-5.1872051548193272e-13
3603,1.7995307305265885e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8406855583671587e-05,41710180.965000898,15.840683618190942,7856593466513202,4.0219837854883559e-05,2.3460515910008846e-12,2.2014479135263125e-07,93836.295926771141,0.37449905164363506,-5.1865297905410126e-13
3604,1.8000307305265886e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.840750106700543e-05,41710180.784395359,15.840683549600611,7857165439330706,4.0222765933951594e-05,2.3460516049364465e-12,2.2012876556871186e-07,93829.464409703403,0.37452487428639086,-5.1858585904501708e-13
3605,1.8005307305265887e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8408145951860921e-05,41710180.603796847,15.840683481012945,7857735876781402,4.0225686153099611e-05,2.3460516188714663e-12,2.2011278512691663e-07,93822.652219731914,0.37455063815904088,-5.1851915714659514e-13
3606,1.8010307305265887e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8408790237956479e-05,41710180.423205353,15.840683412427946,7858304786877534,4.022859855334426e-05,2.3460516328059441e-12,2.2009684978359603e-07,93815.859253001167,0.37457634357244479,-5.1845287504592137e-13
3607,1.8015307305265888e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8409433925009872e-05,41710180.242620766,15.840683343845571,7858872177649460,4.0231503175794909e-05,2.3460516467398892e-12,2.2008095929478171e-07,93809.085405519407,0.37460199083809259,-5.1838701442504383e-13
3608,1.8020307305265889e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.841007701273815e-05,41710180.062043048,15.840683275265803,7859438057145542,4.0234400061653105e-05,2.3460516606733039e-12,2.200651134161887e-07,93802.330573160201,0.37462758026810489,-5.1832157696076829e-13
3609,1.802530730526589e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8410719500857687e-05,41710179.881472133,15.84068320668862,7860002433432028,4.0237289252211946e-05,2.3460516746061952e-12,2.2004931190321831e-07,93795.594651663196,0.37465311217522568,-5.1825656432444276e-13
3610,1.8030307305265891e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8411361389084259e-05,41710179.700907938,15.840683138113988,7860565314592935,4.0240170788855525e-05,2.3460516885385675e-12,2.2003355451096044e-07,93788.877536635409,0.37467858687281952,-5.1819197818174201e-13
3611,1.8035307305265892e-11,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.8412002677132992e-05,41710179.520350389,15.840683069541882,7861126708729927,4.0243044713058255e-05,2.3460517024704269e-12,2.2001784099419672e-07,93782.179123552443,0.37470400467486592,-5.1812782019244475e-13
