frequency_Hz,S11_real,S11_imag,S21_real,S21_imag,S11_dB,S21_dB,S21_phase_unwrapped_rad,group_delay_s,Zin_real_ohm,Zin_imag_ohm
4.010000000000000000e+08,6.742586150558801394e-01,2.505197923747390920e-01,-3.421635766543313500e-02,-3.231748844536007359e-02,-2.861862954563119565e+00,-2.654591136868808832e+01,-8.667911950907694063e+00,5.097670800697046576e-09,1.428974851444263550e+02,1.483527735853427885e+02
4.015000000000000000e+08,6.763764513965361269e-01,2.497037345763070126e-01,-3.450005556777627908e-02,-3.155766223489623462e-02,-2.841327629770096230e+00,-2.660322053214258631e+01,-8.683893137893631931e+00,5.076044998321382242e-09,1.436889504212037139e+02,1.494478831192882637e+02
4.020000000000000000e+08,6.784683827805987333e-01,2.488836526283636219e-01,-3.476775933163112065e-02,-3.080088663805394256e-02,-2.821112240528118154e+00,-2.666050865031374428e+01,-8.699805682259729167e+00,5.053982931515908539e-09,1.444838024669435299e+02,1.505414601326658612e+02
4.025000000000000000e+08,6.805347411119271328e-01,2.480599677697725991e-01,-3.501973820492817330e-02,-3.004751487114734262e-02,-2.801209843327745475e+00,-2.671776359959128300e+01,-8.715648249191668029e+00,5.031509301935065703e-09,1.452819520047996207e+02,1.516334980803054577e+02
4.030000000000000000e+08,6.825758690927719030e-01,2.472330937020504049e-01,-3.525627612218603518e-02,-2.929788960321935698e-02,-2.781613504677975524e+00,-2.677497195006470321e+01,-8.731419587578583830e+00,5.008652661909023177e-09,1.460833069306482912e+02,1.527239988252858041e+02
4.035000000000000000e+08,6.845921203078951800e-01,2.464034355534590881e-01,-3.547767122284777030e-02,-2.855234168417500676e-02,-2.762316301209331026e+00,-2.683211901287787526e+01,-8.747118542005740238e+00,4.985445338199067652e-09,1.468877729977288027e+02,1.538129730064709122e+02
4.040000000000000000e+08,6.865838591991013651e-01,2.455713888319727423e-01,-3.568423524893092613e-02,-2.781118891397105566e-02,-2.743311320953964572e+00,-2.688918889530241785e+01,-8.762744064477306694e+00,4.961923336022840914e-09,1.476952545399436758e+02,1.549004403500238993e+02
4.045000000000000000e+08,6.885514609303076128e-01,2.447373383770287403e-01,-3.587629282650058038e-02,-2.707473486337530488e-02,-2.724591665753851366e+00,-2.694616456351615952e+01,-8.778295225805990754e+00,4.938126222593027071e-09,1.485056552292018353e+02,1.559864299209696981e+02
4.050000000000000000e+08,6.904953111441020086e-01,2.439016573198973803e-01,-3.605418063632703785e-02,-2.634326775633493573e-02,-2.706150454742401568e+00,-2.700302791303732874e+01,-8.793771226604100377e+00,4.914096989486568839e-09,1.493188788617748912e+02,1.570709803112707732e+02
4.055000000000000000e+08,6.924158056115268245e-01,2.430647060623071787e-01,-3.621824647989098367e-02,-2.561705942346285958e-02,-2.687980828839809266e+00,-2.705975984672465984e+01,-8.809171407808387144e+00,4.889881893204903028e-09,1.501348301682745046e+02,1.581541397612997741e+02
4.060000000000000000e+08,6.943133497776179386e-01,2.422268312827570991e-01,-3.636884824765614088e-02,-2.489636433554741693e-02,-2.670075956197250466e+00,-2.711634036020978655e+01,-8.824495260669328545e+00,4.865530273413183794e-09,1.509534156415194559e+02,1.592359662120700250e+02
4.065000000000000000e+08,6.961883582059988917e-01,2.413883649796395581e-01,-3.650635279722899001e-02,-2.418141872534126241e-02,-2.652429038520333737e+00,-2.717274863457930323e+01,-8.839742436133933623e+00,4.841094348451070823e-09,1.517745443762821935e+02,1.603165272860987614e+02
4.070000000000000000e+08,6.980412539265199445e-01,2.405496235599561550e-01,-3.663113474966502719e-02,-2.347243980517653081e-02,-2.635033318198281016e+00,-2.722896313607149921e+01,-8.854912753550186366e+00,4.816628987888289364e-09,1.525981289146531878e+02,1.613959001952932510e+02
4.075000000000000000e+08,6.998724676906901143e-01,2.397109069820050897e-01,-3.674357521276428590e-02,-2.276962508719966582e-02,-2.617882086160707722e+00,-2.728496172249601059e+01,-8.870006208620772270e+00,4.792191462052117291e-09,1.534240860905820796e+02,1.624741715748491799e+02
4.080000000000000000e+08,7.016824371402474725e-01,2.388724979599543274e-01,-3.684406044070845376e-02,-2.207315181222580663e-02,-2.600968690381048276e+00,-2.734072175602474175e+01,-8.885022980533744175e+00,4.767841168679688623e-09,1.542523378670128409e+02,1.635514372427063847e+02
4.085000000000000000e+08,7.034716058948823347e-01,2.380346612377081950e-01,-3.693298043984117457e-02,-2.138317649237525195e-02,-2.584286544941987618e+00,-2.739622022193956141e+01,-8.899963438198785326e+00,4.743639337091736701e-09,1.550828121589635771e+02,1.646278018847332874e+02
4.090000000000000000e+08,7.052404225656696557e-01,2.371976429389381358e-01,-3.701072753076407179e-02,-2.069983457179908060e-02,-2.567829139575948272e+00,-2.745143385285668458e+01,-8.914828145519116731e+00,4.719648710512040283e-09,1.559154436358611235e+02,1.657033786664106287e+02
4.095000000000000000e+08,7.069893397013166103e-01,2.363616699995201020e-01,-3.707769487722533536e-02,-2.002324020890524497e-02,-2.551590049591320408e+00,-2.750633925788090650e+01,-8.929617865631723106e+00,4.695933207479978925e-09,1.567501744965128694e+02,1.667782887724087573e+02
4.100000000000000000e+08,7.087188126747848704e-01,2.355269496880194602e-01,-3.713427499250041008e-02,-1.935348618259455714e-02,-2.535562946093554260e+00,-2.756091305607573005e+01,-8.944333564051850871e+00,4.672557563571689919e-09,1.575869552101699469e+02,1.678526608760579393e+02
4.105000000000000000e+08,7.104292985182978359e-01,2.346936692191691487e-01,-3.718085823412001223e-02,-1.869064392409241701e-02,-2.519741606408880230e+00,-2.761513201356734726e+01,-8.958976410662106815e+00,4.649586954965709279e-09,1.584257452173179672e+02,1.689266305413256930e+02
4.110000000000000000e+08,7.121212547150718164e-01,2.338619954646058985e-01,-3.721783129787018668e-02,-1.803476367503926286e-02,-2.504119924618037896e+00,-2.766897318353535695e+01,-8.973547780491747616e+00,4.627086605724404318e-09,1.592665135840381936e+02,1.700003395604852585e+02
4.115000000000000000e+08,7.137951379564571042e-01,2.330320747643946921e-01,-3.724557572199014427e-02,-1.738587477157038305e-02,-2.488691922106974097e+00,-2.772241404827975941e+01,-8.988049253238241221e+00,4.605121380966801939e-09,1.601092396040609174e+02,1.710739352312420181e+02
4.120000000000000000e+08,7.154514028733905961e-01,2.322040328421231259e-01,-3.726446641241558388e-02,-1.674398605319698391e-02,-2.473451758042203963e+00,-2.777543266249391962e+01,-9.002482611490416176e+00,4.583755368443206540e-09,1.609539133429650519e+02,1.721475695776097723e+02
4.125000000000000000e+08,7.170905007512635709e-01,2.313779748255992974e-01,-3.727487019975865568e-02,-1.610908639438915491e-02,-2.458393739679324952e+00,-2.782800779681993575e+01,-9.016849837620949160e+00,4.563051451323121632e-09,1.618005361193469867e+02,1.732213985193343433e+02
4.130000000000000000e+08,7.187128782374293534e-01,2.305539853744055789e-01,-3.727714443849254600e-02,-1.548114535586713608e-02,-2.443512332414827348e+00,-2.788011908071413814e+01,-9.031153109325273931e+00,4.543070875304662591e-09,1.626491209182088085e+02,1.742955809951363619e+02
4.135000000000000000e+08,7.203189760506251149e-01,2.297321289147676859e-01,-3.727163565850429711e-02,-1.486011395173835598e-02,-2.428802169493593954e+00,-2.793174714361164845e+01,-9.045394793794137911e+00,4.523872813415169344e-09,1.634996927322910381e+02,1.753702780454497372e+02
4.140000000000000000e+08,7.219092277016008197e-01,2.289124499814561009e-01,-3.725867827881504390e-02,-1.424592552777690854e-02,-2.414258061286822521e+00,-2.798287375334666649e+01,-9.059577440518072677e+00,4.505513932106508919e-09,1.643522888275509501e+02,1.764456518607389626e+02
4.145000000000000000e+08,7.234840582341603987e-01,2.280949736656193438e-01,-3.723859339282372533e-02,-1.363849674533602549e-02,-2.399875004058703798e+00,-2.803348195076574711e+01,-9.073703772733644257e+00,4.488047962435963811e-09,1.652069589295462322e+02,1.775218648017821863e+02
4.150000000000000000e+08,7.250438829956984410e-01,2.272797061667102825e-01,-3.721168763393576523e-02,-1.303772866461697273e-02,-2.385648188143778547e+00,-2.808355617946037697e+01,-9.087776677533568659e+00,4.471525280268656507e-09,1.660637653280206223e+02,1.785990783985987775e+02
4.155000000000000000e+08,7.265891064461355020e-01,2.264666354459000108e-01,-3.717825212986929084e-02,-1.244350792029628831e-02,-2.371573005461148131e+00,-2.813308240954881967e+01,-9.101799194675310289e+00,4.455992499527457778e-09,1.669227828975756154e+02,1.796774523349309050e+02
4.160000000000000000e+08,7.281201210138845692e-01,2.256557319776431036e-01,-3.713856155331821118e-02,-1.185570798184176940e-02,-2.357645056296592934e+00,-2.818204825445111794e+01,-9.115774504135501388e+00,4.441492082539619734e-09,1.677840990328986663e+02,1.807571434253508755e+02
4.165000000000000000e+08,7.296373060071955630e-01,2.248469495953500374e-01,-3.709287327597678846e-02,-1.127419049022798485e-02,-2.343860155288753688e+00,-2.823044307962993216e+01,-9.129705912470276630e+00,4.428061971502693107e-09,1.686478134976191257e+02,1.818383045922048780e+02
4.170000000000000000e+08,7.311410265888274029e-01,2.240402264264265975e-01,-3.704142663221086929e-02,-1.069880666220205702e-02,-2.330214336561493127e+00,-2.827825810231133374e+01,-9.143596838054126152e+00,4.415735244982173956e-09,1.695140381864738117e+02,1.829210838496532574e+02
4.175000000000000000e+08,7.326316328216232465e-01,2.232354859113103995e-01,-3.698444229789916299e-02,-1.012939875275133822e-02,-2.316703857950077605e+00,-2.832548648125400348e+01,-9.157450795281944167e+00,4.404539803197047391e-09,1.703828968010555514e+02,1.840056233021144578e+02
4.180000000000000000e+08,7.341094587920363734e-01,2.224326379004997745e-01,-3.692212178916517984e-02,-9.565801565989864863e-03,-2.303325204276006843e+00,-2.837212339570319486e+01,-9.171271377830464644e+00,4.394498085613073724e-09,1.712545244400286606e+02,1.850920581643548530e+02
4.185000000000000000e+08,7.355748218181824560e-01,2.216315798230013012e-01,-3.685464708488775387e-02,-9.007844004313304148e-03,-2.290075089631421257e+00,-2.841816611274522231e+01,-9.185062241085896417e+00,4.385626824050048520e-09,1.721290671052823029e+02,1.861805158104207578e+02
4.190000000000000000e+08,7.370280217484059815e-01,2.208321979191106843e-01,-3.678218037601613255e-02,-8.455350645376955368e-03,-2.276950458641388675e+00,-2.846361404236941084e+01,-9.198827083854107300e+00,4.377936834186336703e-09,1.730066811260573445e+02,1.872711148584706109e+02
4.195000000000000000e+08,7.384693403557401892e-01,2.200343685299210872e-01,-3.670486394383291190e-02,-7.908143336222760861e-03,-2.263948486679640215e+00,-2.850846877964563930e+01,-9.212569629478215560e+00,4.371432847892300525e-09,1.738875325036687798e+02,1.883639642983945350e+02
4.200000000000000000e+08,7.398990408330069490e-01,2.192379594355645112e-01,-3.662282016841056365e-02,-7.366042793734792898e-03,-2.251066579020600589e+00,-2.855273413353489786e+01,-9.226293606495305610e+00,4.366113388390772165e-09,1.747717961799604041e+02,1.894591626689188786e+02
4.205000000000000000e+08,7.413173673926243268e-01,2.184428312337875766e-01,-3.653615166759841687e-02,-6.828870200520201043e-03,-2.238302368918203111e+00,-2.859641614196771542e+01,-9.240002728969631818e+00,4.361970689746995597e-09,1.756596552331686780e+02,1.905567972906437149e+02
4.210000000000000000e+08,7.427245449744699357e-01,2.176488387501401556e-01,-3.644494156596554679e-02,-6.296448785314223869e-03,-2.225653714609739708e+00,-2.863952307294685795e+01,-9.253700676643472178e+00,4.358990661651749508e-09,1.765513000053753672e+02,1.916569435611787071e+02
4.215000000000000000e+08,7.441207790644409625e-01,2.168558324708117213e-01,-3.634925389221772829e-02,-5.768605377078135643e-03,-2.213118695250378298e+00,-2.868206541155570477e+01,-9.267391075049058458e+00,4.357152899923920567e-09,1.774469271661932055e+02,1.927596643182469052e+02
4.220000000000000000e+08,7.455062556255813710e-01,2.160636599889289022e-01,-3.624913410270321629e-02,-5.245171922110178873e-03,-2.200695605791782139e+00,-2.872405583288079711e+01,-9.281077475725409087e+00,4.356430742615001234e-09,1.783467387177953469e+02,1.938650092762824784e+02
4.225000000000000000e+08,7.468811411428797342e-01,2.152721674549941122e-01,-3.614460972773780173e-02,-4.725986953704270667e-03,-2.188382950825911610e+00,-2.876550916098240762e+01,-9.294763336682802191e+00,4.356791371069649490e-09,1.792509409468239028e+02,1.949730145416675668e+02
4.230000000000000000e+08,7.482455827821015149e-01,2.144812010220639165e-01,-3.603569113661552609e-02,-4.210897004192208984e-03,-2.176179437421930540e+00,-2.880644231416911794e+01,-9.308452003254560125e+00,4.358195954726394686e-09,1.801597433291244101e+02,1.960837022114063188e+02
4.235000000000000000e+08,7.495997086621877248e-01,2.136906082762526082e-01,-3.592237241632902783e-02,-3.699757949562990436e-03,-2.164083966992007557e+00,-2.884687423695146435e+01,-9.322146689471347614e+00,4.360599837994281534e-09,1.810733573936288963e+02,1.971970800595630067e+02
4.240000000000000000e+08,7.509436282400115958e-01,2.129002396431959876e-01,-3.580463235821901291e-02,-3.192436277289201034e-03,-2.152095626228167191e+00,-2.888682581916005176e+01,-9.335850460087135261e+00,4.363952767056317880e-09,1.819919955520672090e+02,1.983131413153959102e+02
4.245000000000000000e+08,7.522774328054983028e-01,2.121099497612122520e-01,-3.568243554600068063e-02,-2.688810268484602851e-03,-2.140213677159247485e+00,-2.892631980281710113e+01,-9.349566213378540880e+00,4.368199154033428216e-09,1.829158699015318064e+02,1.994318645366417400e+02
4.250000000000000000e+08,7.536011960843426172e-01,2.113195988120890323e-01,-3.555573353788835100e-02,-2.188771086080672050e-03,-2.128437546383187495e+00,-2.896538067744339884e+01,-9.363296664830594196e+00,4.373278375599566479e-09,1.838451910072097064e+02,2.005532135809193051e+02
4.255000000000000000e+08,7.549149749448175184e-01,2.105290538006408529e-01,-3.542446613485982637e-02,-1.692223761325055377e-03,-2.116766813535867708e+00,-2.900403456456493956e+01,-9.377044331812314226e+00,4.379125102828204178e-09,1.847801666728992700e+02,2.016771376777228966e+02
4.260000000000000000e+08,7.562188102044473670e-01,2.097381897744990398e-01,-3.528856272647266229e-02,-1.199088071579181014e-03,-2.105201199062956885e+00,-2.904230909225431034e+01,-9.390811519334985036e+00,4.385669658819381603e-09,1.857210007071737152e+02,2.028035716029555147e+02
4.265000000000000000e+08,7.575127275315906017e-01,2.089468909759392978e-01,-3.514794370507742793e-02,-7.092993031190345790e-04,-2.093740551366539471e+00,-2.908023326059879565e+01,-9.404600306974749913e+00,4.392838400485620995e-09,1.866678916932925745e+02,2.039324359573809318e+02
4.270000000000000000e+08,7.587967384363366596e-01,2.081550519179725389e-01,-3.500252193875510315e-02,-2.228088934075815152e-04,-2.082384833402512569e+00,-2.911783729903394402e+01,-9.418412537029730913e+00,4.400554120798555840e-09,1.876210317711601476e+02,2.050636375498305881e+02
4.275000000000000000e+08,7.600708413444509093e-01,2.073625783773820896e-01,-3.485220429286880334e-02,2.604150518791230199e-04,-2.071134108808970087e+00,-2.915515251651093465e+01,-9.432249803970000457e+00,4.408736467721685695e-09,1.885806054398186404e+02,2.061970698853760382e+02
4.280000000000000000e+08,7.613350227475358389e-01,2.065693882979287854e-01,-3.469689318973038367e-02,7.403873709434484951e-04,-2.059988527648999757e+00,-2.919221114548793139e+01,-9.446113445226945515e+00,4.417302376144027979e-09,1.895467883890859468e+02,2.073326137580833404e+02
4.285000000000000000e+08,7.625892584219854387e-01,2.057754125974909920e-01,-3.453648819558284566e-02,1.217105590075869903e-03,-2.048948311854430493e+00,-2.922904618074007743e+01,-9.460004533357160739e+00,4.426166509184283483e-09,1.905197463690741984e+02,2.084701379473029590e+02
4.290000000000000000e+08,7.638335147088135546e-01,2.049805958735416156e-01,-3.437088762385331203e-02,1.690549802075391522e-03,-2.038013740459379441e+00,-2.926569121398063089e+01,-9.473923869604583103e+00,4.435241705383363188e-09,1.914996341063809098e+02,2.096095000157740174e+02
4.295000000000000000e+08,7.650677498460087822e-01,2.041848970019940479e-01,-3.419999014347878397e-02,2.160682680063154368e-03,-2.027185134713722192e+00,-2.930218026526754116e+01,-9.487871978874215628e+00,4.444439428549186989e-09,1.924865942757896562e+02,2.107505472071745203e+02
4.300000000000000000e+08,7.662919153445875153e-01,2.033882896251689443e-01,-3.402369638100945226e-02,2.627449626934691678e-03,-2.016462843168603136e+00,-2.933854761214795559e+01,-9.501849106120692667e+00,4.453670217198718253e-09,1.934807565362746118e+02,2.118931174399498047e+02
4.305000000000000000e+08,7.675059573992505380e-01,2.025907625253286215e-01,-3.384191050519387567e-02,3.090779059763197525e-03,-2.005847226825753893e+00,-2.937482761745688009e+01,-9.515855214145940266e+00,4.462844130850094612e-09,1.944822366400611031e+02,2.130370403936025241e+02
4.310000000000000000e+08,7.687098183242061511e-01,2.017923198810024077e-01,-3.365454178280913311e-02,3.550582827525208558e-03,-1.995338644442868903e+00,-2.941105455664824930e+01,-9.529889982791882375e+00,4.471871190725188326e-09,1.954911356233482422e+02,2.141821386828101481e+02
4.315000000000000000e+08,7.699034380044914583e-01,2.009929814040926632e-01,-3.346150609464859649e-02,4.006756759595091893e-03,-1.984937438086693096e+00,-2.944726244548899885e+01,-9.543952809507104007e+00,4.480661812729767274e-09,1.965075390871186585e+02,2.153282291139709059e+02
4.320000000000000000e+08,7.710867553530142970e-01,2.001927823565376741e-01,-3.326272740079613821e-02,4.459181341530752025e-03,-1.974643919023687522e+00,-2.948348486889766562e+01,-9.558042811260069271e+00,4.489127230914064410e-09,1.975315165762236518e+02,2.164751240180379455e+02
4.325000000000000000e+08,7.722597097633511209e-01,1.993917734461308211e-01,-3.305813914461319669e-02,4.907722513777986947e-03,-1.964458354037254884e+00,-2.951975481165551685e+01,-9.572158827766443778e+00,4.497179909948812189e-09,1.985631210645873637e+02,2.176226326526291928e+02
4.330000000000000000e+08,7.734222425483849861e-01,1.985900206019064473e-01,-3.284768558523375875e-02,5.352232588044150870e-03,-1.954380952257280146e+00,-2.955610449166418263e+01,-9.586299425994003087e+00,4.504733945485317733e-09,1.996023885539865717e+02,2.187705626656950528e+02
4.335000000000000000e+08,7.745742983548449256e-01,1.977876046303130297e-01,-3.263132304880306256e-02,5.792551275247973669e-03,-1.944411852585516742e+00,-2.959256519636942073e+01,-9.600462905905470024e+00,4.511705451575203889e-09,2.006493377933897477e+02,2.199187216121691506e+02
4.340000000000000000e+08,7.757158265439236811e-01,1.969846207542282346e-01,-3.240902108920485497e-02,6.228506818146157566e-03,-1.934551111796728229e+00,-2.962916712291819010e+01,-9.614647307397660825e+00,4.518012934639267092e-09,2.017039701252626571e+02,2.210669185142861863e+02
4.345000000000000000e+08,7.768467825283256190e-01,1.961811780376589154e-01,-3.218076354960144186e-02,6.659917220972444776e-03,-1.924798693391576609e+00,-2.966593922256460303e+01,-9.628850418394042876e+00,4.523577653747435764e-09,2.027662694646164994e+02,2.222149654555046823e+02
4.350000000000000000e+08,7.779671290563167085e-01,1.953773986997872636e-01,-3.194654951674426313e-02,7.086591567707736447e-03,-1.915154457273007704e+00,-2.970290904979495750e+01,-9.643069784047572313e+00,4.528323967182088926e-09,2.038362024158255679e+02,2.233626791972422154e+02
4.355000000000000000e+08,7.790768374336458635e-01,1.945734173227844921e-01,-3.170639416071839578e-02,7.508331419931040494e-03,-1.905618150313085346e+00,-2.974010261659777399e+01,-9.657302717010793458e+00,4.532179665550068091e-09,2.049137185314191640e+02,2.245098828069668571e+02
4.360000000000000000e+08,7.801758886745676635e-01,1.937693799585726850e-01,-3.146032945352558036e-02,7.924932284603464910e-03,-1.896189397872071192e+00,-2.977754425226962454e+01,-9.671546308731654662e+00,4.535076291807183085e-09,2.059987507161492601e+02,2.256564072855574352e+02
4.365000000000000000e+08,7.812642745736396721e-01,1.929654431404393966e-01,-3.120840476072694186e-02,8.336185141580016236e-03,-1.886867696325650323e+00,-2.981525646911358507e+01,-9.685797441734413482e+00,4.536949448741759816e-09,2.070912157786293051e+02,2.268020931813404957e+02
4.370000000000000000e+08,7.823419986903954459e-01,1.921617728061077446e-01,-3.095068730119800507e-02,8.741878020173768707e-03,-1.877652406650918149e+00,-2.985325983436545627e+01,-9.700052802847404010e+00,4.537739094574951058e-09,2.081910151317512714e+02,2.279467921776630135e+02
4.375000000000000000e+08,7.834090772396037350e-01,1.913585431394987102e-01,-3.068726247094872087e-02,9.141797613684152224e-03,-1.868542749114606938e+00,-2.989157284866169917e+01,-9.714308897341261684e+00,4.537389827354377841e-09,2.092980356419616328e+02,2.290903686405663393e+02
4.380000000000000000e+08,7.844655398803545010e-01,1.905559353390518240e-01,-3.041823402787302566e-02,9.535730920461886473e-03,-1.859537799101196320e+00,-2.993021183135428842e+01,-9.728562063943583027e+00,4.535851158867432168e-09,2.104121506262132186e+02,2.302327011127861738e+02
4.385000000000000000e+08,7.855114303978958379e-01,1.897541363210134835e-01,-3.014372413524389269e-02,9.923466899826025034e-03,-1.850636484111202407e+00,-2.996919081297267340e+01,-9.742808490698209312e+00,4.533077778764784695e-09,2.115332209941692270e+02,2.313736837401823152e+02
4.390000000000000000e+08,7.865468072728049043e-01,1.889533373666290594e-01,-2.986387326274133475e-02,1.030479813096158576e-02,-1.841837581953198910e+00,-3.000852143513600367e+01,-9.757044231639422804e+00,4.529029809520478234e-09,2.126610965318622846e+02,2.325132276166254428e+02
4.395000000000000000e+08,7.875717441328482504e-01,1.881537327225923095e-01,-2.957883994478331668e-02,1.067952246282515352e-02,-1.833139720145451124e+00,-3.004821285822920629e+01,-9.771265224253166792e+00,4.523673052714803972e-09,2.137956173217062599e+02,2.336512620335202257e+02
4.400000000000000000e+08,7.885863300835806999e-01,1.873555181645609191e-01,-2.928880039692634274e-02,1.104744464306044345e-02,-1.824541376536266357e+00,-3.008827167717269546e+01,-9.785467307698723971e+00,4.516979227014348997e-09,2.149366152922865751e+02,2.347877356202889700e+02
4.405000000000000000e+08,7.895906699146354457e-01,1.865588895338093356e-01,-2.899394799209994641e-02,1.140837791398743341e-02,-1.816040881143689667e+00,-3.012870184563707454e+01,-9.799646241765177734e+00,4.508926198012692466e-09,2.160839158900591315e+02,2.359226173626309446e+02
4.410000000000000000e+08,7.905848841794067550e-01,1.857640412574049216e-01,-2.869449259942933456e-02,1.176214556386955684e-02,-1.807636419208235035e+00,-3.016950460908294218e+01,-9.813797726537234922e+00,4.499498199849588236e-09,2.172373398636425179e+02,2.370558974858255965e+02
4.415000000000000000e+08,7.915691091467004226e-01,1.849711648624673410e-01,-2.839065978938673865e-02,1.210858242188461546e-02,-1.799326035444522631e+00,-3.021067844703664917e+01,-9.827917422744153697e+00,4.488686048267491422e-09,2.183967051500775938e+02,2.381875881910433463e+02
4.420000000000000000e+08,7.925434966238238399e-01,1.841804474952211113e-01,-2.808268990997089820e-02,1.244753628553051453e-02,-1.791107639469579738e+00,-3.025221902505001026e+01,-9.842000972764250122e+00,4.476487344486036060e-09,2.195618288510991079e+02,2.393177242334988932e+02
4.425000000000000000e+08,7.935082136514524098e-01,1.833920704555808134e-01,-2.777083703956030949e-02,1.277886926958197826e-02,-1.782979012378206995e+00,-3.029411915682832301e+01,-9.856044022254806691e+00,4.462906668902588271e-09,2.207325292862810500e+02,2.404463633322453404e+02
4.430000000000000000e+08,7.944634420714632439e-01,1.826062077580253573e-01,-2.745536782298779385e-02,1.310245906617049302e-02,-1.774937814428402483e+00,-3.033636877705296087e+01,-9.870042242373614272e+00,4.447955763293056627e-09,2.219086281087145665e+02,2.415735864024891839e+02
4.435000000000000000e+08,7.954093779699034084e-01,1.818230247294068957e-01,-2.713656019826557811e-02,1.341820010610389295e-02,-1.766981593791583816e+00,-3.037895492546105913e+01,-9.883991352553714194e+00,4.431653699827787650e-09,2.230899524678911234e+02,2.426994976026684583e+02
4.440000000000000000e+08,7.963462309980270382e-01,1.810426766541971821e-01,-2.681470202220728738e-02,1.372600461214513665e-02,-1.759107796316079275e+00,-3.042186174278612398e+01,-9.897887143786880060e+00,4.414027034756588490e-09,2.242763372035007876e+02,2.438242241897812903e+02
4.445000000000000000e+08,7.972742235753315088e-01,1.802653074774364372e-01,-2.649008960398734069e-02,1.402580353564697804e-02,-1.751313776244045162e+00,-3.046507047919464384e+01,-9.911725502363989193e+00,4.395109944296952105e-09,2.254676270530986244e+02,2.449479161780836023e+02
4.450000000000000000e+08,7.981935899792587108e-01,1.794910485753406226e-01,-2.616302615638766219e-02,1.431754736869085554e-02,-1.743596807816301553e+00,-3.050855951588592063e+01,-9.925502434012324571e+00,4.374944339802797752e-09,2.266636788559480635e+02,2.460707457977255501e+02
4.455000000000000000e+08,7.991045753271627250e-01,1.787200176031497056e-01,-2.583382017515953658e-02,1.460120682466984829e-02,-1.735954097691922104e+00,-3.055230440054345564e+01,-9.939214088359566546e+00,4.353579958871546562e-09,2.278643637348937432e+02,2.471929067516618943e+02
4.460000000000000000e+08,8.000074344568643969e-01,1.779523174293843324e-01,-2.550278375751985696e-02,1.487677338112286703e-02,-1.728382798104015627e+00,-3.059627789734065928e+01,-9.952856783643538208e+00,4.331074428745384665e-09,2.290695692377653643e+02,2.483146132708076266e+02
4.465000000000000000e+08,8.009024307129444242e-01,1.771880351651069774e-01,-2.517023087133296588e-02,1.514425967953727734e-02,-1.720880020666774035e+00,-3.064045005220599194e+01,-9.966427031574562889e+00,4.307493297925497403e-09,2.302792014197812023e+02,2.494360989692155215e+02
4.470000000000000000e+08,8.017898346466045822e-01,1.764272412962882564e-01,-2.483647558698515515e-02,1.540369977778558060e-02,-1.713442850743791324e+00,-3.068478827404289788e+01,-9.979921562243838196e+00,4.282910031646584051e-09,2.314931868483664346e+02,2.505576155027767982e+02
4.475000000000000000e+08,8.026699226376543539e-01,1.756699889266680470e-01,-2.450183028433385729e-02,1.565514925186423448e-02,-1.706068362282550099e+00,-3.072925743257392739e+01,-9.993337348957375355e+00,4.257405966604429088e-09,2.327114745121503177e+02,2.516794310367418745e+02
4.480000000000000000e+08,8.035429754477722009e-01,1.749163131378842773e-01,-2.416660384741402615e-02,1.589868514462207047e-02,-1.698753633015706477e+00,-3.077381997343536213e+01,-1.000667163285990569e+01,4.231070220104418832e-09,2.339340376162128337e+02,2.528018285290585823e+02
4.485000000000000000e+08,8.044092767147880130e-01,1.741662304728062161e-01,-2.383109985978891163e-02,1.613440576022222989e-02,-1.691495759926191278e+00,-3.081843605108813833e+01,-1.001992194719798057e+01,4.203999548729859021e-09,2.351608752463783389e+02,2.539251038382088268e+02
4.490000000000000000e+08,8.052691113982548554e-01,1.734197385473356667e-01,-2.349561481356715956e-02,1.636243030415395969e-02,-1.684291874869457750e+00,-3.086306368002528089e+01,-1.003308614105587360e+01,4.176298151576221166e-09,2.363920138859347162e+02,2.550495636658778551e+02
4.495000000000000000e+08,8.061227641870243321e-01,1.726768157949670757e-01,-2.316043634513808083e-02,1.658289836969099526e-02,-1.677139160244218274e+00,-3.090765890465307919e+01,-1.004616240238236458e+01,4.148077413242288113e-09,2.376275087692672230e+02,2.561755233462635601e+02
4.500000000000000000e+08,8.069705178799154721e-01,1.719374213476241031e-01,-2.282584151062770628e-02,1.679596927278843160e-02,-1.670034864600998814e+00,-3.095217598809227866e+01,-1.005914928011180365e+01,4.119455581972457166e-09,2.388674450577887285e+02,2.573033044952920818e+02
4.505000000000000000e+08,8.078126517508998905e-01,1.712014950553223391e-01,-2.249209511393861910e-02,1.700182123849294444e-02,-1.662976318076634152e+00,-3.099656761999191801e+01,-1.007204570516859299e+01,4.090557378705718663e-09,2.401119388248294513e+02,2.584332325342937793e+02
4.510000000000000000e+08,8.086494399104572350e-01,1.704689576463030432e-01,-2.215944810000009327e-02,1.720065044302033011e-02,-1.655960947542552297e+00,-3.104078514327077443e+01,-1.008485101013186203e+01,4.061513533352645924e-09,2.413611378373712171e+02,2.595656341038942969e+02
