frequency_Hz,theory_S11_real,theory_S11_imag,theory_S11_dB,openems_S11_real,openems_S11_imag,openems_S11_dB,theory_Zin_real_ohm,theory_Zin_imag_ohm,openems_Zin_real_ohm,openems_Zin_imag_ohm,theory_S21_real,theory_S21_imag,theory_S21_dB,openems_S21_real,openems_S21_imag,openems_S21_dB
3.875000000000e+08,5.291793620428e-01,3.459567000552e-01,-3.982475594665e+00,6.062685334246e-01,2.694126428915e-01,-3.564045166503e+00,8.792572145766e+01,1.013471449664e+02,1.229869290466e+02,1.183671352089e+02,-1.623163466432e-02,-5.924383250396e-02,-2.423278934467e+01,-1.989974318139e-02,-5.261134455924e-02,-2.499769927769e+01
3.880000000000e+08,5.337754966130e-01,3.461082399730e-01,-3.928590749990e+00,6.091894508376e-01,2.688737827102e-01,-3.531995137920e+00,8.828145575850e+01,1.026551606056e+02,1.236735112718e+02,1.194856536813e+02,-1.669481310140e-02,-5.852103090553e-02,-2.431396112686e+01,-2.067074509456e-02,-5.190955361003e-02,-2.505583591596e+01
3.885000000000e+08,5.383218301412e-01,3.462101944506e-01,-3.875850354659e+00,6.120769622776e-01,2.683186476301e-01,-3.500490901925e+00,8.863866610866e+01,1.039644555135e+02,1.243637485374e+02,1.206039359713e+02,-1.714631300332e-02,-5.780071879933e-02,-2.439505245327e+01,-2.142257845419e-02,-5.120117063970e-02,-2.511380655941e+01
3.890000000000e+08,5.428184812641e-01,3.462641651570e-01,-3.824222679017e+00,6.149314132205e-01,2.677477439741e-01,-3.469520692998e+00,8.899736054369e+01,1.052750451085e+02,1.250576963118e+02,1.217219603520e+02,-1.758629558238e-02,-5.708303910593e-02,-2.447605445703e+01,-2.215533812340e-02,-5.048650251455e-02,-2.517162712424e+01
3.895000000000e+08,5.472655974852e-01,3.462717146087e-01,-3.773677067318e+00,6.177531361454e-01,2.671615657305e-01,-3.439073207324e+00,8.935754715683e+01,1.065869448613e+02,1.257554079420e+02,1.228396997111e+02,-1.801492230338e-02,-5.636812737017e-02,-2.455695861810e+01,-2.286911020039e-02,-4.976585696039e-02,-2.522931338579e+01
3.900000000000e+08,5.516633533929e-01,3.462343665896e-01,-3.724183894387e+00,6.205424510724e-01,2.665605962918e-01,-3.409137574932e+00,8.971923409948e+01,1.079001702959e+02,1.264569341342e+02,1.239571217270e+02,-1.843235469612e-02,-5.565611202660e-02,-2.463775675349e+01,-2.356397315942e-02,-4.903954380464e-02,-2.528688087730e+01
3.905000000000e+08,5.560119489519e-01,3.461536066075e-01,-3.675714524358e+00,6.232996662188e-01,2.659453100840e-01,-3.379703332119e+00,9.008242958179e+01,1.092147369904e+02,1.271623224456e+02,1.250741890910e+02,-1.883875418040e-02,-5.494711465896e-02,-2.471844100765e+01,-2.423999907354e-02,-4.830787607063e-02,-2.534434479056e+01
3.910000000000e+08,5.603116078656e-01,3.460308823839e-01,-3.628241271369e+00,6.260250787621e-01,2.653161740818e-01,-3.350760394229e+00,9.044714187312e+01,1.105306605770e+02,1.278716167926e+02,1.261908597747e+02,-1.923428190300e-02,-5.424125025366e-02,-2.479900384299e+01,-2.489725490501e-02,-4.757117092031e-02,-2.540171987879e+01
3.915000000000e+08,5.645625760094e-01,3.458676043737e-01,-3.581737362086e+00,6.287189757001e-01,2.646736492036e-01,-3.322299028891e+00,9.081337930256e+01,1.118479567438e+02,1.285848569790e+02,1.273070873424e+02,-1.961909858595e-02,-5.353862744716e-02,-2.487943803067e+01,-2.553580384936e-02,-4.682975044262e-02,-2.545902036218e+01
3.920000000000e+08,5.687651199310e-01,3.456651463101e-01,-3.536176899995e+00,6.313816347953e-01,2.640181915799e-01,-3.294309829796e+00,9.118115025951e+01,1.131666412348e+02,1.293020782463e+02,1.284228213069e+02,-1.999336438576e-02,-5.283934876711e-02,-2.495973664142e+01,-2.615570671904e-02,-4.608394228621e-02,-2.551625983649e+01
3.925000000000e+08,5.729195254178e-01,3.454248457735e-01,-3.491534831308e+00,6.340133255925e-01,2.633502536927e-01,-3.266783691091e+00,9.155046319403e+01,1.144867298506e+02,1.300233108536e+02,1.295380075262e+02,-2.035723876284e-02,-5.214351086720e-02,-2.503989303672e+01,-2.675702335254e-02,-4.533408013587e-02,-2.557345118501e+01
3.930000000000e+08,5.770260961283e-01,3.451480047787e-01,-3.447786912461e+00,6.366143104991e-01,2.626702853818e-01,-3.239711782474e+00,9.192132661763e+01,1.158082384498e+02,1.307485796864e+02,1.306525886415e+02,-2.071088036090e-02,-5.145120475570e-02,-2.511990086002e+01,-2.733981403533e-02,-4.458050403369e-02,-2.563060649433e+01
3.935000000000e+08,5.810851522856e-01,3.448358903806e-01,-3.404909679061e+00,6.391848459133e-01,2.619787347160e-01,-3.213085525072e+00,9.229374910355e+01,1.171311829491e+02,1.314779039019e+02,1.317665045513e+02,-2.105444689554e-02,-5.076251601765e-02,-2.519975402825e+01,-2.790414091878e-02,-4.382356054667e-02,-2.568773697416e+01
3.940000000000e+08,5.850970294316e-01,3.444897352928e-01,-3.362880416247e+00,6.417251833919e-01,2.612760487280e-01,-3.186896568168e+00,9.266773928753e+01,1.184555793241e+02,1.322112966114e+02,1.328796929211e+02,-2.138809505180e-02,-5.007752503069e-02,-2.527944672342e+01,-2.845006942421e-02,-4.306360278374e-02,-2.574485288148e+01
3.945000000000e+08,5.890620772402e-01,3.441107385196e-01,-3.321677130356e+00,6.442355708433e-01,2.605626740129e-01,-3.161136766852e+00,9.304330586816e+01,1.197814436108e+02,1.329487646047e+02,1.339920897256e+02,-2.171198039008e-02,-4.939630717461e-02,-2.535897338451e+01,-2.897766961884e-02,-4.230099026620e-02,-2.580196344942e+01
3.950000000000e+08,5.929806583856e-01,3.437000659961e-01,-3.281278521867e+00,6.467162537350e-01,2.598390571901e-01,-3.135798160669e+00,9.342045760765e+01,1.211087919051e+02,1.336903081189e+02,1.351036298193e+02,-2.202625725998e-02,-4.871893303457e-02,-2.543832869947e+01,-2.948701755168e-02,-4.153608865644e-02,-2.585907682101e+01
3.955000000000e+08,5.968531474670e-01,3.432588512377e-01,-3.241663959504e+00,6.491674763042e-01,2.591056452313e-01,-3.110872953306e+00,9.379920333211e+01,1.224376403649e+02,1.344359206547e+02,1.362142475323e+02,-2.233107872174e-02,-4.804546859811e-02,-2.551750759745e+01,-2.997819653741e-02,-4.076926935095e-02,-2.591619998816e+01
3.960000000000e+08,6.006799299849e-01,3.427881959934e-01,-3.202813455492e+00,6.515894827606e-01,2.583628856557e-01,-3.086353493396e+00,9.417955193241e+01,1.237680052099e+02,1.351855888436e+02,1.373238772887e+02,-2.262659647477e-02,-4.737597544598e-02,-2.559650524123e+01,-3.045129837721e-02,-4.000090894422e-02,-2.597333873605e+01
3.965000000000e+08,6.044614013684e-01,3.422891709046e-01,-3.164707641873e+00,6.539825184693e-01,2.576112265964e-01,-3.062232256478e+00,9.456151236453e+01,1.250999027229e+02,1.359392923659e+02,1.384324542417e+02,-2.291296079289e-02,-4.671051093687e-02,-2.567531701975e+01,-3.090642450617e-02,-3.923138857128e-02,-2.603049759314e+01
3.970000000000e+08,6.081979660514e-01,3.417628161650e-01,-3.127327747838e+00,6.563468311050e-01,2.568511167416e-01,-3.038501828158e+00,9.494509365025e+01,1.264333492503e+02,1.366970039252e+02,1.395399149226e+02,-2.319032046595e-02,-4.604912838615e-02,-2.575393854094e+01,-3.134368705756e-02,-3.846109313709e-02,-2.608767978713e+01
3.975000000000e+08,6.118900365966e-01,3.412101421819e-01,-3.090655578026e+00,6.586826717660e-01,2.560830051556e-01,-3.015154888518e+00,9.533030487776e+01,1.277683612032e+02,1.374586892779e+02,1.406461978980e+02,-2.345882274745e-02,-4.539187723868e-02,-2.583236562467e+01,-3.176320983516e-02,-3.769041044188e-02,-2.614488720691e+01
3.980000000000e+08,6.155380328638e-01,3.406321302371e-01,-3.054673491739e+00,6.609902960400e-01,2.553073409849e-01,-2.992184197794e+00,9.571715520207e+01,1.291049550579e+02,1.382243073206e+02,1.417512444317e+02,-2.371861330773e-02,-4.473880323578e-02,-2.591059429589e+01,-3.216512918568e-02,-3.691973021210e-02,-2.620212037083e+01
3.985000000000e+08,6.191423812221e-01,3.400297331448e-01,-3.019364383041e+00,6.632699650106e-01,2.545245730560e-01,-2.969582583373e+00,9.610565384589e+01,1.304431473567e+02,1.389938102362e+02,1.428549991453e+02,-2.396983619254e-02,-4.408994857651e-02,-2.598862077793e+01,-3.254959476409e-02,-3.614944304706e-02,-2.625937840144e+01
3.990000000000e+08,6.227035138044e-01,3.394038759082e-01,-2.984711661668e+00,6.655219461988e-01,2.537351493707e-01,-2.947342928095e+00,9.649581009994e+01,1.317829547091e+02,1.397671436991e+02,1.439574106729e+02,-2.421263378657e-02,-4.344535207338e-02,-2.606644148603e+01,-3.291677018584e-02,-3.537993929212e-02,-2.631665900688e+01
3.995000000000e+08,6.262218678013e-01,3.387554563705e-01,-2.950699234745e+00,6.677465144292e-01,2.529395165080e-01,-2.925458159914e+00,9.688763332376e+01,1.331243937923e+02,1.405442471390e+02,1.450584323049e+02,-2.444714678165e-02,-4.280504930256e-02,-2.614405302102e+01,-3.326683356065e-02,-3.461160784924e-02,-2.637395846901e+01
4.000000000000e+08,6.296978847938e-01,3.380853458620e-01,-2.917311489247e+00,6.699439526159e-01,2.521381189387e-01,-2.903921242893e+00,9.728113294621e+01,1.344674813519e+02,1.413250540646e+02,1.461580226147e+02,-2.467351414936e-02,-4.216907274873e-02,-2.622145216311e+01,-3.359997790362e-02,-3.384483493649e-02,-2.643127163860e+01
4.005000000000e+08,6.331320101228e-01,3.373943898405e-01,-2.884533275179e+00,6.721145524602e-01,2.513313982623e-01,-2.882725169552e+00,9.767631846625e+01,1.358122342031e+02,1.421094924444e+02,1.472561460650e+02,-2.489187311776e-02,-4.153745194469e-02,-2.629863586598e+01,-3.391641142061e-02,-3.308000280787e-02,-2.648859193761e+01
4.010000000000e+08,6.365246922940e-01,3.366834085264e-01,-2.852349889437e+00,6.742586150559e-01,2.505197923747e-01,-2.861862954563e+00,9.807319945330e+01,1.371586692312e+02,1.428974851444e+02,1.483527735853e+02,-2.510235915194e-02,-4.091021360593e-02,-2.637560125090e+01,-3.421635766543e-02,-3.231748844536e-02,-2.654591136869e+01
4.015000000000e+08,6.398763824162e-01,3.359531975289e-01,-2.820747060325e+00,6.763764513965e-01,2.497037345763e-01,-2.841327629770e+00,9.847178554816e+01,1.385068033927e+02,1.436889504212e+02,1.494478831193e+02,-2.530510593824e-02,-4.028738176015e-02,-2.645234560112e+01,-3.450005556778e-02,-3.155766223490e-02,-2.660322053214e+01
4.020000000000e+08,6.431875336723e-01,3.352045284658e-01,-2.789710932683e+00,6.784683827806e-01,2.488836526284e-01,-2.821112240528e+00,9.887208646344e+01,1.398566537159e+02,1.444838024669e+02,1.505414601327e+02,-2.550024537174e-02,-3.966897787200e-02,-2.652886635634e+01,-3.476775933163e-02,-3.080088663805e-02,-2.666050865031e+01
4.025000000000e+08,6.464586008211e-01,3.344381495739e-01,-2.759228053615e+00,6.805347411119e-01,2.480599677698e-01,-2.801209843328e+00,9.927411198434e+01,1.412082373020e+02,1.452819520048e+02,1.516334980803e+02,-2.568790754700e-02,-3.905502096308e-02,-2.660516110740e+01,-3.501973820493e-02,-3.004751487115e-02,-2.671776359959e+01
4.030000000000e+08,6.496900397283e-01,3.336547863111e-01,-2.729285358783e+00,6.825758690928e-01,2.472330937021e-01,-2.781613504678e+00,9.967787196929e+01,1.425615713258e+02,1.460833069306e+02,1.527239988253e+02,-2.586822075160e-02,-3.844552772734e-02,-2.668122759109e+01,-3.525627612219e-02,-2.929788960322e-02,-2.677497195006e+01
4.035000000000e+08,6.528823069261e-01,3.328551419493e-01,-2.699870159227e+00,6.845921203079e-01,2.464034355535e-01,-2.762316301209e+00,1.000833763504e+02,1.439166730367e+02,1.468877729977e+02,1.538129730065e+02,-2.604131146251e-02,-3.784051264212e-02,-2.675706368513e+01,-3.547767122285e-02,-2.855234168418e-02,-2.683211901288e+01
4.040000000000e+08,6.560358591992e-01,3.320398981569e-01,-2.670970128717e+00,6.865838591991e-01,2.455713888320e-01,-2.743311320954e+00,1.004906351346e+02,1.452735597593e+02,1.476952545399e+02,1.549004403500e+02,-2.620730434494e-02,-3.723998807473e-02,-2.683266740326e+01,-3.568423524893e-02,-2.781118891397e-02,-2.688918889530e+01
4.045000000000e+08,6.591511531969e-01,3.312097155723e-01,-2.642573291587e+00,6.885514609303e-01,2.447373383770e-01,-2.724591665754e+00,1.008996584037e+02,1.466322488946e+02,1.485056552292e+02,1.559864299210e+02,-2.636632225346e-02,-3.664396438503e-02,-2.690803689053e+01,-3.587629282650e-02,-2.707473486338e-02,-2.694616456352e+01
4.050000000000e+08,6.622286450693e-01,3.303652343665e-01,-2.614668011037e+00,6.904953111441e-01,2.439016573199e-01,-2.706150454742e+00,1.013104563157e+02,1.479927579208e+02,1.493188788618e+02,1.570709803113e+02,-2.651848623547e-02,-3.605245002376e-02,-2.698317041869e+01,-3.605418063633e-02,-2.634326775633e-02,-2.700302791304e+01
4.055000000000e+08,6.652687901266e-01,3.295070747958e-01,-2.587242977891e+00,6.924158056115e-01,2.430647060623e-01,-2.687980828840e+00,1.017230391050e+02,1.493551043941e+02,1.501348301683e+02,1.581541397613e+02,-2.666391553645e-02,-3.546545162709e-02,-2.705806638174e+01,-3.621824647989e-02,-2.561705942346e-02,-2.705975984672e+01
4.060000000000e+08,6.682720425213e-01,3.286358377437e-01,-2.560287199780e+00,6.943133497776e-01,2.422268312828e-01,-2.670075956197e+00,1.021374170832e+02,1.507193059497e+02,1.509534156415e+02,1.592359662121e+02,-2.680272760729e-02,-3.488297410727e-02,-2.713272329159e+01,-3.636884824766e-02,-2.489636433555e-02,-2.711634036021e+01
4.065000000000e+08,6.712388549506e-01,3.277521052519e-01,-2.533789990734e+00,6.961883582060e-01,2.413883649796e-01,-2.652429038520e+00,1.025536006400e+02,1.520853803025e+02,1.517745443763e+02,1.603165272861e+02,-2.693503811309e-02,-3.430502073965e-02,-2.720713977391e+01,-3.650635279723e-02,-2.418141872534e-02,-2.717274863458e+01
4.070000000000e+08,6.741696783794e-01,3.268564410409e-01,-2.507740961174e+00,6.980412539265e-01,2.405496235600e-01,-2.635033318198e+00,1.029716002439e+02,1.534533452484e+02,1.525981289147e+02,1.613959001953e+02,-2.706096094374e-02,-3.373159324613e-02,-2.728131456401e+01,-3.663113474967e-02,-2.347243980518e-02,-2.722896313607e+01
4.075000000000e+08,6.770649617823e-01,3.259493910193e-01,-2.482130008270e+00,6.998724676907e-01,2.397109069820e-01,-2.617882086161e+00,1.033914264426e+02,1.548232186649e+02,1.534240860906e+02,1.624741715748e+02,-2.718060822581e-02,-3.316269187513e-02,-2.735524650294e+01,-3.674357521276e-02,-2.276962508720e-02,-2.728496172250e+01
4.080000000000e+08,6.799251519037e-01,3.250314837828e-01,-2.456947306665e+00,7.016824371402e-01,2.388724979600e-01,-2.600968690381e+00,1.038130898641e+02,1.561950185123e+02,1.542523378670e+02,1.635514372427e+02,-2.729409033575e-02,-3.259831547831e-02,-2.742893453369e+01,-3.684406044071e-02,-2.207315181223e-02,-2.734072175602e+01
4.085000000000e+08,6.827506930348e-01,3.241032311013e-01,-2.432183299543e+00,7.034716058949e-01,2.380346612377e-01,-2.584286544942e+00,1.042366012171e+02,1.575687628343e+02,1.550828121590e+02,1.646278018847e+02,-2.740151591438e-02,-3.203846158403e-02,-2.750237769744e+01,-3.693298043984e-02,-2.138317649238e-02,-2.739622022194e+01
4.090000000000e+08,6.855420268075e-01,3.231651283961e-01,-2.407828690029e+00,7.052404225657e-01,2.371976429389e-01,-2.567829139576e+00,1.046619712921e+02,1.589444697591e+02,1.559154436359e+02,1.657033786664e+02,-2.750299188237e-02,-3.148312646771e-02,-2.757557513002e+01,-3.701072753076e-02,-2.069983457180e-02,-2.745143385286e+01
4.095000000000e+08,6.882995920035e-01,3.222176552055e-01,-2.383874432896e+00,7.069893397013e-01,2.363616699995e-01,-2.551590049591e+00,1.050892109619e+02,1.603221575006e+02,1.567501744965e+02,1.667782887724e+02,-2.759862345677e-02,-3.093230521922e-02,-2.764852605845e+01,-3.707769487723e-02,-2.002324020891e-02,-2.750633925788e+01
4.100000000000e+08,6.910238243779e-01,3.212612756401e-01,-2.360311726586e+00,7.087188126748e-01,2.355269496880e-01,-2.535562946094e+00,1.055183311824e+02,1.617018443590e+02,1.575869552102e+02,1.678526608761e+02,-2.768851416838e-02,-3.038599180739e-02,-2.772122979755e+01,-3.713427499250e-02,-1.935348618259e-02,-2.756091305608e+01
4.105000000000e+08,6.937151564973e-01,3.202964388266e-01,-2.337132005515e+00,7.104292985183e-01,2.346936692192e-01,-2.519741606409e+00,1.059493429936e+02,1.630835487220e+02,1.584257452173e+02,1.689266305413e+02,-2.777276587999e-02,-2.984417914174e-02,-2.779368574670e+01,-3.718085823412e-02,-1.869064392409e-02,-2.761513201357e+01
4.110000000000e+08,6.963740175905e-01,3.193235793419e-01,-2.314326932658e+00,7.121212547151e-01,2.338619954646e-01,-2.504119924618e+00,1.063822575198e+02,1.644672890657e+02,1.592665135840e+02,1.700003395605e+02,-2.785147880525e-02,-2.930685913152e-02,-2.786589338672e+01,-3.721783129787e-02,-1.803476367504e-02,-2.766897318354e+01
4.115000000000e+08,6.990008334123e-01,3.183431176358e-01,-2.291888392399e+00,7.137951379565e-01,2.330320747644e-01,-2.488691922107e+00,1.068170859712e+02,1.658530839556e+02,1.601092396041e+02,1.710739352312e+02,-2.792475152828e-02,-2.877402274221e-02,-2.793785227678e+01,-3.724557572199e-02,-1.738587477157e-02,-2.772241404828e+01
4.120000000000e+08,7.015960261183e-01,3.173554604435e-01,-2.269808483642e+00,7.154514028734e-01,2.322040328421e-01,-2.473451758042e+00,1.072538396441e+02,1.672409520475e+02,1.609539133430e+02,1.721475695776e+02,-2.799268102372e-02,-2.824566004948e-02,-2.800956205150e+01,-3.726446641242e-02,-1.674398605320e-02,-2.777543266249e+01
4.125000000000e+08,7.041600141521e-01,3.163610011882e-01,-2.248079513159e+00,7.170905007513e-01,2.313779748256e-01,-2.458393739679e+00,1.076925299215e+02,1.686309120888e+02,1.618005361193e+02,1.732213985193e+02,-2.805536267736e-02,-2.772176029083e-02,-2.808102241805e+01,-3.727487019976e-02,-1.610908639439e-02,-2.782800779682e+01
4.130000000000e+08,7.066932121420e-01,3.153601203725e-01,-2.226693989186e+00,7.187128782374e-01,2.305539853744e-01,-2.443512332415e+00,1.081331682749e+02,1.700229829192e+02,1.626491209182e+02,1.742955809951e+02,-2.811289030721e-02,-2.720231191487e-02,-2.815223315343e+01,-3.727714443849e-02,-1.548114535587e-02,-2.788011908071e+01
4.135000000000e+08,7.091960308080e-01,3.143531859608e-01,-2.205644615233e+00,7.203189760506e-01,2.297321289148e-01,-2.428802169494e+00,1.085757662641e+02,1.714171834717e+02,1.634996927323e+02,1.753702780454e+02,-2.816535618487e-02,-2.668730262845e-02,-2.822319410176e+01,-3.727163565850e-02,-1.486011395174e-02,-2.793174714361e+01
4.140000000000e+08,7.116688768787e-01,3.133405537511e-01,-2.184924284119e+00,7.219092277016e-01,2.289124499815e-01,-2.414258061287e+00,1.090203355384e+02,1.728135327740e+02,1.643522888276e+02,1.764456518607e+02,-2.821285105722e-02,-2.617671944160e-02,-2.829390517175e+01,-3.725867827882e-02,-1.424592552778e-02,-2.798287375335e+01
4.145000000000e+08,7.141121530167e-01,3.123225677374e-01,-2.164526072210e+00,7.234840582342e-01,2.280949736656e-01,-2.399875004059e+00,1.094668878377e+02,1.742120499493e+02,1.652069589295e+02,1.775218648018e+02,-2.825546416846e-02,-2.567054871049e-02,-2.836436633415e+01,-3.723859339282e-02,-1.363849674534e-02,-2.803348195077e+01
4.150000000000e+08,7.165262577521e-01,3.112995604620e-01,-2.144443233866e+00,7.250438829957e-01,2.272797061667e-01,-2.385648188144e+00,1.099154349930e+02,1.756127542172e+02,1.660637653280e+02,1.785990783986e+02,-2.829328328222e-02,-2.516877617839e-02,-2.843457761939e+01,-3.721168763394e-02,-1.303772866462e-02,-2.808355617946e+01
4.155000000000e+08,7.189115854250e-01,3.102718533595e-01,-2.124669196070e+00,7.265891064461e-01,2.264666354459e-01,-2.371573005461e+00,1.103659889273e+02,1.770156648951e+02,1.669227828976e+02,1.796774523349e+02,-2.832639470395e-02,-2.467138701474e-02,-2.850453911517e+01,-3.717825212987e-02,-1.244350792030e-02,-2.813308240955e+01
4.160000000000e+08,7.212685261341e-01,3.092397570901e-01,-2.105197553247e+00,7.281201210139e-01,2.256557319776e-01,-2.357645056297e+00,1.108185616566e+02,1.784208013990e+02,1.677840990329e+02,1.807571434254e+02,-2.835488330337e-02,-2.417836585242e-02,-2.857425096428e+01,-3.713856155332e-02,-1.185570798184e-02,-2.818204825445e+01
4.165000000000e+08,7.235974656934e-01,3.082035718649e-01,-2.086022062267e+00,7.296373060072e-01,2.248469495954e-01,-2.343860155289e+00,1.112731652908e+02,1.798281832447e+02,1.686478134976e+02,1.818383045922e+02,-2.837883253702e-02,-2.368969682333e-02,-2.864371336237e+01,-3.709287327598e-02,-1.127419049023e-02,-2.823044307963e+01
