step,time_s,dt_s,topology,topology_confidence,topology_evidence,topology_status,head_count,head_position_m,head_velocity_m_s,bridge_status,roi_definition,roi_status,roi_cell_count,roi_volume_m3,roi_centroid_r_m,roi_centroid_z_m,roi_r_min_m,roi_r_max_m,roi_z_min_m,roi_z_max_m,electrode_distance_m,Ek_V_m,gas,pressure_Pa,temperature_K,Ek_semantics,E0_source,E0_max_V_m,E0_mean_V_m,E0_p95_V_m,eta_0_max,eta_0_mean,eta_0_p95,E_peak_V_m,E_peak_time_s,E_peak_r_m,E_peak_z_m,eta_peak,ne_at_E_peak_m3,ne_peak_m3,E_at_ne_peak_V_m,nu_i_at_E_peak_s_1,mu_e_at_E_peak_m2_V_s,nu_i_at_ne_peak_s_1,mu_e_at_ne_peak_m2_V_s,tau_i_at_E_peak_s,tau_i_at_ne_peak_s,tau_i_min_s,tau_i_median_s,tau_i_p95_s,sigma_e_at_E_peak_S_m,sigma_e_at_ne_peak_S_m,sigma_e_peak_S_m,sigma_e_median_S_m,sigma_e_p95_S_m,tau_M_at_E_peak_s,tau_M_at_ne_peak_s,tau_M_min_s,tau_M_median_s,tau_M_p95_s,Pi_RF_at_E_peak,Pi_RF_at_ne_peak,Pi_RF_min,Pi_RF_median,Pi_RF_p95,N_tau_i_at_E_peak,N_tau_M_at_E_peak,tau_i_resolution_status,tau_M_resolution_status,sigma_e_peak_r_m,sigma_e_peak_z_m,E_at_sigma_peak_V_m,ne_at_sigma_peak_m3,mu_e_at_sigma_peak_m2_V_s,nu_i_at_sigma_peak_s_1,tau_i_at_sigma_peak_s,tau_M_at_sigma_peak_s,Pi_RF_at_sigma_peak,E_roi_median_V_m,ne_roi_median_m3,mu_e_roi_median_m2_V_s,nu_i_roi_median_s_1,K_ion_z_A_m_s,K_ion_abs_A_m_s,signed_proxy_status,mechanism_proxy_role,current_moment_r_A_m,current_moment_z_A_m
2645,1.8093576025119916e-11,5.8651302182703632e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.841843132515995e-05,127128.32952776573,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.7500000000000001e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.5624999999999996e-05,6.9375000000000006e-05,3.7499999999999963e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.857236654,32034599.039051607,40742940.375418149,15.840817639528865,12.166093180919605,15.473345193667939,41710174.318887293,1.8093576025119916e-11,3.3333333333333337e-06,6.9375000000000006e-05,15.840681094131337,7947492674071262,7947492674071262,41710174.318887293,426247992690.87738,0.031951823159175205,426247992690.87738,0.031951823159175205,2.3460521038165165e-12,2.3460521038165165e-12,2.3460521038165165e-12,4.1951255102657391e-12,5.85929157607004e-12,4.0685173641713307e-05,4.0685173641713307e-05,4.0685173641713307e-05,2.0361263697776557e-05,3.8652782647319628e-05,2.176268900993964e-07,2.176268900993964e-07,2.176268900993964e-07,0.00011862685919183191,0.00022519516826339115,92763.025060425891,92763.025060425891,92763.025060425891,19654942.941411361,37260904.8661272,400.00000281466407,37105210.285267107,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375000000000006e-05,41710174.318887293,7947492674071262,0.031951823159175205,426247992690.87738,2.3460521038165165e-12,2.176268900993964e-07,92763.025060425891,32034494.894832514,3977233894589548.5,0.032688452516325864,295847944860.31506,0.37881058306448645,0.37881058306448645,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,7.7483338562659596e-16,-5.2305369210455115e-13
2646,1.8099441155379459e-11,5.8651302595412914e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.8419176121536256e-05,126987.18414558527,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.7500000000000001e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.5624999999999996e-05,6.9375000000000006e-05,3.7499999999999963e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.857236654,32034599.039051607,40742940.375418149,15.840817639528865,12.166093180919605,15.473345193667939,41710174.104946457,1.8099441155379459e-11,3.3333333333333337e-06,6.9375000000000006e-05,15.840681012880932,7948142947932001,7948142947932001,41710174.104946457,426247989691.63232,0.03195182316790629,426247989691.63232,0.03195182316790629,2.3460521203242429e-12,2.3460521203242429e-12,2.3460521203242429e-12,4.1951254704155667e-12,5.8592914854977574e-12,4.0688502564983526e-05,4.0688502564983526e-05,4.0688502564983526e-05,2.0362558135112982e-05,3.8655908121996467e-05,2.1760908499050795e-07,2.1760908499050795e-07,2.1760908499050795e-07,0.00012102237712647159,0.00022974666836380456,92755.435015839568,92755.435015839568,92755.435015839568,20051274.342307571,38013941.358870134,400.00000281455408,37102174.267401017,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375000000000006e-05,41710174.104946457,7948142947932001,0.03195182316790629,426247989691.63232,2.3460521203242429e-12,2.1760908499050795e-07,92755.435015839568,32034494.89265956,3977489936403712.5,0.032688452505807687,295847944677.44464,0.37884013399605965,0.37884013399605965,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,7.7602707697352384e-16,-5.2298227154989465e-13
2647,1.810530628568027e-11,5.8651303008106081e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.8419920089614263e-05,126845.95905803771,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.7500000000000001e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.5624999999999996e-05,6.9375000000000006e-05,3.7499999999999963e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.857236654,32034599.039051607,40742940.375418149,15.840817639528865,12.166093180919605,15.473345193667939,41710173.891013764,1.810530628568027e-11,3.3333333333333337e-06,6.9375000000000006e-05,15.840680931633621,7948791269142557,7948791269142557,41710173.891013764,426247986692.50128,0.031951823176637036,426247986692.50128,0.031951823176637036,2.3460521368313417e-12,2.3460521368313417e-12,2.3460521368313417e-12,4.1951254305538509e-12,5.8592913949041096e-12,4.0691821492157611e-05,4.0691821492157611e-05,4.0691821492157611e-05,2.0363852317942347e-05,3.8659024574736083e-05,2.1759133624692708e-07,2.1759133624692708e-07,2.1759133624692708e-07,0.00012348410358625615,0.00023442396461126444,92747.868996983758,92747.868996983758,92747.868996983758,20458559.824846391,38787790.585110851,400.00000281444704,37099147.859827466,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375000000000006e-05,41710173.891013764,7948791269142557,0.031951823176637036,426247986692.50128,2.3460521368313417e-12,2.1759133624692708e-07,92747.868996983758,32034494.890515141,3977745887660254,0.032688452495285861,295847944494.9386,0.37886961024892973,0.37886961024892973,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,7.7721886375761107e-16,-5.2291146827612454e-13
2648,1.811117141602235e-11,5.8651303420783557e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.8420663228925785e-05,126704.65414720924,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.7500000000000001e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.5624999999999996e-05,6.9375000000000006e-05,3.7499999999999963e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.857236654,32034599.039051607,40742940.375418149,15.840817639528865,12.166093180919605,15.473345193667939,41710173.67708908,1.811117141602235e-11,3.3333333333333337e-06,6.9375000000000006e-05,15.840680850389349,7949437651201897,7949437651201897,41710173.67708908,426247983693.48248,0.031951823185367455,426247983693.48248,0.031951823185367455,2.3460521533378233e-12,2.3460521533378233e-12,2.3460521533378233e-12,4.1951253906807097e-12,5.859291304289308e-12,4.0695130492340121e-05,4.0695130492340121e-05,4.0695130492340121e-05,2.0365146249504117e-05,3.866213206805652e-05,2.1757364347232131e-07,2.1757364347232131e-07,2.1757364347232131e-07,0.00012601439705000895,0.00023923153811589189,92740.32683492158,92740.32683492158,92740.32683492158,20877189.594883244,39583193.936126739,400.00000281434171,37096130.994971603,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375000000000006e-05,41710173.67708908,7949437651201897,0.031951823185367455,426247983693.48248,2.3460521533378233e-12,2.1757364347232131e-07,92740.32683492158,32034494.888398953,3978001749261577.5,0.032688452484760433,295847944312.79309,0.37889901234509266,0.37889901234509266,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,7.7840879817260764e-16,-5.228412848544523e-13
2649,1.8117036546405695e-11,5.8651303833445595e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.8421405539002107e-05,126563.26932305418,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.7500000000000001e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.5624999999999996e-05,6.9375000000000006e-05,3.7499999999999963e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.857236654,32034599.039051607,40742940.375418149,15.840817639528865,12.166093180919605,15.473345193667939,41710173.463172361,1.8117036546405695e-11,3.3333333333333337e-06,6.9375000000000006e-05,15.840680769148104,7950082107639267,7950082107639267,41710173.463172361,426247980694.57544,0.031951823194097562,426247980694.57544,0.031951823194097562,2.3460521698436898e-12,2.3460521698436898e-12,2.3460521698436898e-12,4.1951253507961681e-12,5.8592912136533988e-12,4.0698429634790596e-05,4.0698429634790596e-05,4.0698429634790596e-05,2.0366439933013651e-05,3.8665230664612902e-05,2.1755600626986103e-07,2.1755600626986103e-07,2.1755600626986103e-07,0.00012861572113456293,0.00024417406975002666,92732.80836050467,92732.80836050467,92732.80836050467,21307571.253162879,40400925.853485011,400.00000281423684,37093123.605173953,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375000000000006e-05,41710173.463172361,7950082107639267,0.031951823194097562,426247980694.57544,2.3460521698436898e-12,2.1755600626986103e-07,92732.80836050467,32034494.886310913,3978257522106253.5,0.032688452474231425,295847944131.0072,0.37892834080759591,0.37892834080759591,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,7.7959693341180532e-16,-5.2277172383894032e-13
2650,1.8122901676830305e-11,5.8651304246092258e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.8422147019373973e-05,126421.80449307653,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.7500000000000001e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.5624999999999996e-05,6.9375000000000006e-05,3.7499999999999963e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.857236654,32034599.039051607,40742940.375418149,15.840817639528865,12.166093180919605,15.473345193667939,41710173.249263369,1.8122901676830305e-11,3.3333333333333337e-06,6.9375000000000006e-05,15.840680687909792,7950724652013801,7950724652013801,41710173.249263369,426247977695.77686,0.031951823202827342,426247977695.77686,0.031951823202827342,2.3460521863489597e-12,2.3460521863489597e-12,2.3460521863489597e-12,4.195125310900306e-12,5.8592911229965169e-12,4.070171898892157e-05,4.070171898892157e-05,4.070171898892157e-05,2.0367733371662287e-05,3.8668320427195638e-05,2.1753842424222879e-07,2.1753842424222879e-07,2.1753842424222879e-07,0.00013129065033917888,0.00024925645106262182,92725.313404375993,92725.313404375993,92725.313404375993,21750130.745721795,41241795.634807467,400.00000281413509,37090125.622691959,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375000000000006e-05,41710173.249263369,7950724652013801,0.031951823202827342,426247977695.77686,2.3460521863489597e-12,2.1753842424222879e-07,92725.313404375993,32034494.884250753,3978513207089028,0.032688452463698829,295847943949.57721,0.37895759616051716,0.37895759616051716,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,7.8078332368014324e-16,-5.227027877658507e-13
2651,1.8128766807296178e-11,5.8651304658724003e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.8422887669571816e-05,126280.25960420158,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.7500000000000001e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.5624999999999996e-05,6.9375000000000006e-05,3.7499999999999963e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.857236654,32034599.039051607,40742940.375418149,15.840817639528865,12.166093180919605,15.473345193667939,41710173.035362035,1.8128766807296178e-11,3.3333333333333337e-06,6.9375000000000006e-05,15.84068060667439,7951365297914120,7951365297914120,41710173.035362035,426247974697.08527,0.031951823211556811,426247974697.08527,0.031951823211556811,2.3460522028536412e-12,2.3460522028536412e-12,2.3460522028536412e-12,4.1951252709931793e-12,5.8592910323187648e-12,4.0704998624296539e-05,4.0704998624296539e-05,4.0704998624296539e-05,2.0369026568617458e-05,3.867140141872863e-05,2.1752089699162883e-07,2.1752089699162883e-07,2.1752089699162883e-07,0.00013404187616717012,0.00025448379591033071,92717.841796975103,92717.841796975103,92717.841796975103,22205313.376700204,42106649.358113103,400.00000281403476,37087136.979701266,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375000000000006e-05,41710173.035362035,7951365297914120,0.031951823211556811,426247974697.08527,2.3460522028536412e-12,2.1752089699162883e-07,92717.841796975103,32034494.882218324,3978768805100832,0.032688452453162695,295847943768.50104,0.37898677892895799,0.37898677892895799,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,7.819680242075923e-16,-5.2263447915299115e-13
2652,1.8134631937803312e-11,5.8651305071341029e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.8423627489125607e-05,126138.63457779764,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.7500000000000001e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.5624999999999996e-05,6.9375000000000006e-05,3.7499999999999963e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.857236654,32034599.039051607,40742940.375418149,15.840817639528865,12.166093180919605,15.473345193667939,41710172.821468204,1.8134631937803312e-11,3.3333333333333337e-06,6.9375000000000006e-05,15.840680525441837,7952004058957912,7952004058957912,41710172.821468204,426247971698.49921,0.031951823220285974,426247971698.49921,0.031951823220285974,2.3460522193577418e-12,2.3460522193577418e-12,2.3460522193577418e-12,4.1951252310748744e-12,5.8592909416202928e-12,4.0708268610627817e-05,4.0708268610627817e-05,4.0708268610627817e-05,2.0370319527022764e-05,3.8674473702267308e-05,2.1750342411979697e-07,2.1750342411979697e-07,2.1750342411979697e-07,0.00013687221365392405,0.00025986145286074783,92710.393368541889,92710.393368541889,92710.393368541889,22673584.888390873,42996371.933910966,400.00000281393579,37084157.608297847,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375000000000006e-05,41710172.821468204,7952004058957912,0.031951823220285974,426247971698.49921,2.3460522193577418e-12,2.1750342411979697e-07,92710.393368541889,32034494.880213369,3979024317028784,0.032688452442623035,295847943587.77576,0.37901588963902333,0.37901588963902333,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,7.8315109126124355e-16,-5.2256680049903349e-13
2653,1.8140497068351705e-11,5.8651305483943555e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.8424366477565086e-05,125996.92937465402,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.7500000000000001e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.5624999999999996e-05,6.9375000000000006e-05,3.7499999999999963e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.857236654,32034599.039051607,40742940.375418149,15.840817639528865,12.166093180919605,15.473345193667939,41710172.607581824,1.8140497068351705e-11,3.3333333333333337e-06,6.9375000000000006e-05,15.840680444212111,7952640948791507,7952640948791507,41710172.607581824,426247968700.01752,0.031951823229014839,426247968700.01752,0.031951823229014839,2.3460522358612681e-12,2.3460522358612681e-12,2.3460522358612681e-12,4.1951251911454106e-12,5.8592908509011396e-12,4.071152901777432e-05,4.071152901777432e-05,4.071152901777432e-05,2.0371612249998071e-05,3.8677537340996692e-05,2.1748600522801133e-07,2.1748600522801133e-07,2.1748600522801133e-07,0.00013978460833312297,0.00026539501842822848,92702.96794912123,92702.96794912123,92702.96794912123,23155432.613788072,43911889.295043126,400.0000028138378,37081187.440499604,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375000000000006e-05,41710172.607581824,7952640948791507,0.031951823229014839,426247968700.01752,2.3460522358612681e-12,2.1748600522801133e-07,92702.96794912123,32034494.878235824,3979279743756204,0.032688452432079865,295847943407.40027,0.3790449288178086,0.3790449288178086,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,7.8433258215869065e-16,-5.2249975428282628e-13
2654,1.8146362198941358e-11,5.8651305896531716e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.8425104634419764e-05,125855.14395542104,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.7500000000000001e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.5624999999999996e-05,6.9375000000000006e-05,3.7499999999999963e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.857236654,32034599.039051607,40742940.375418149,15.840817639528865,12.166093180919605,15.473345193667939,41710172.393702641,1.8146362198941358e-11,3.3333333333333337e-06,6.9375000000000006e-05,15.840680362985122,7953275981089433,7953275981089433,41710172.393702641,426247965701.6366,0.031951823237743399,426247965701.6366,0.031951823237743399,2.3460522523642403e-12,2.3460522523642403e-12,2.3460522523642403e-12,4.1951251512049075e-12,5.8592907601615089e-12,4.0714779915739321e-05,4.0714779915739321e-05,4.0714779915739321e-05,2.0372904740639575e-05,3.8680592398229344e-05,2.1746863991710273e-07,2.1746863991710273e-07,2.1746863991710273e-07,0.00014278214367584649,0.00027109035120818291,92695.565368566764,92695.565368566764,92695.565368566764,23651366.707372252,44854170.735175572,400.00000281374327,37078226.408248231,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375000000000006e-05,41710172.393702641,7953275981089433,0.031951823237743399,426247965701.6366,2.3460522523642403e-12,2.1746863991710273e-07,92695.565368566764,32034494.876285333,3979535086162616.5,0.032688452421533204,295847943227.36981,0.37907389699337746,0.37907389699337746,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,7.8551255528045401e-16,-5.2243334296268404e-13
2655,1.8152227329572269e-11,5.8651306309106009e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.8425841959219056e-05,125713.27830392552,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.7500000000000001e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.5624999999999996e-05,6.9375000000000006e-05,3.7499999999999963e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.857236654,32034599.039051607,40742940.375418149,15.840817639528865,12.166093180919605,15.473345193667939,41710172.179830678,1.8152227329572269e-11,3.3333333333333337e-06,6.9375000000000006e-05,15.840680281760873,7953909169553966,7953909169553966,41710172.179830678,426247962703.35699,0.031951823246471667,426247962703.35699,0.031951823246471667,2.3460522688666551e-12,2.3460522688666551e-12,2.3460522688666551e-12,4.1951251112533828e-12,5.8592906694014378e-12,4.0718021374668147e-05,4.0718021374668147e-05,4.0718021374668147e-05,2.0374197002019978e-05,3.8683638937403327e-05,2.1745132778746575e-07,2.1745132778746575e-07,2.1745132778746575e-07,0.00014586804904041624,0.00027695358698178217,92688.185456547159,92688.185456547159,92688.185456547159,24161921.460398562,45824231.407846369,400.00000281364828,37075274.443410814,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375000000000006e-05,41710172.179830678,7953909169553966,0.031951823246471667,426247962703.35699,2.3460522688666551e-12,2.1745132778746575e-07,92688.185456547159,32034494.874361858,3979790345123763,0.032688452410983074,295847943047.68408,0.37910279469475572,0.37910279469475572,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,7.8669107008275641e-16,-5.223675689756709e-13
2656,1.8158092460244436e-11,5.8651306721666378e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.8426578451492271e-05,125571.33240175275,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.7500000000000001e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.5624999999999996e-05,6.9375000000000006e-05,3.7499999999999963e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.857236654,32034599.039051607,40742940.375418149,15.840817639528865,12.166093180919605,15.473345193667939,41710171.965965629,1.8158092460244436e-11,3.3333333333333337e-06,6.9375000000000006e-05,15.84068020053925,7954540527914658,7954540527914658,41710171.965965629,426247959705.17432,0.031951823255199657,426247959705.17432,0.031951823255199657,2.3460522853685363e-12,2.3460522853685363e-12,2.3460522853685363e-12,4.1951250712909335e-12,5.8592905786210911e-12,4.0721253464845783e-05,4.0721253464845783e-05,4.0721253464845783e-05,2.0375489037188516e-05,3.8686677022080056e-05,2.1743406843907016e-07,2.1743406843907016e-07,2.1743406843907016e-07,0.00014904570817435005,0.00028299115486966989,92680.828042548892,92680.828042548892,92680.828042548892,24687656.707528196,46823134.99906528,400.00000281355727,37072331.477782376,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375000000000006e-05,41710171.965965629,7954540527914658,0.031951823255199657,426247959705.17432,2.3460522853685363e-12,2.1743406843907016e-07,92680.828042548892,32034494.872465059,3980045521511610.5,0.032688452400429516,295847942868.33862,0.37913162245190091,0.37913162245190091,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,7.8786818711050925e-16,-5.2230243473685607e-13
2657,1.8163957590957858e-11,5.8651307134213424e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.8427314110768782e-05,125429.30626038859,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.7500000000000001e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.5624999999999996e-05,6.9375000000000006e-05,3.7499999999999963e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.857236654,32034599.039051607,40742940.375418149,15.840817639528865,12.166093180919605,15.473345193667939,41710171.752107501,1.8163957590957858e-11,3.3333333333333337e-06,6.9375000000000006e-05,15.840680119320256,7955170069927859,7955170069927859,41710171.752107501,426247956707.0885,0.031951823263927363,426247956707.0885,0.031951823263927363,2.3460523018698848e-12,2.3460523018698848e-12,2.3460523018698848e-12,4.1951250313176114e-12,5.8592904878205657e-12,4.0724476256694338e-05,4.0724476256694338e-05,4.0724476256694338e-05,2.0376780849171105e-05,3.8689706715942015e-05,2.174168614714729e-07,2.174168614714729e-07,2.174168614714729e-07,0.00015231866831367177,0.00028920979462065201,92673.492955883441,92673.492955883441,92673.492955883441,25229159.332293302,47851996.587696984,400.00000281346632,37069397.443087131,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375000000000006e-05,41710171.752107501,7955170069927859,0.031951823263927363,426247956707.0885,2.3460523018698848e-12,2.174168614714729e-07,92673.492955883441,32034494.870594829,3980300616194359.5,0.03268845238987253,295847942689.33197,0.37916038079569742,0.37916038079569742,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,7.8904396800970588e-16,-5.2223794263856554e-13
