step,time_s,K_ion_z_A_m_s,K_ion_abs_A_m_s,dMdt_native_A_m_s
3338,3.338000000000231e-12,0.0348485089771263,0.0348485089771263,-0.07416231670026718
3339,3.3390000000002312e-12,0.0348472246652677,0.0348472246652677,-0.07415879813797233
3340,3.3400000000002317e-12,0.0348459389025642,0.0348459389025642,-0.07415527530616828
3341,3.341000000000232e-12,0.0348446516891224,0.0348446516891224,-0.07415174820465609
3342,3.342000000000232e-12,0.0348433630250487,0.0348433630250487,-0.07414821683417472
3343,3.343000000000232e-12,0.0348420729104498,0.0348420729104498,-0.07414468119387152
3344,3.344000000000232e-12,0.0348407813454323,0.0348407813454323,-0.0741411412836328
3345,3.3450000000002322e-12,0.0348394883301029,0.0348394883301029,-0.07413759710439649
3346,3.3460000000002323e-12,0.034838193864569,0.034838193864569,-0.07413404865533835
3347,3.347000000000232e-12,0.0348368979489373,0.0348368979489373,-0.07413049593699839
3348,3.348000000000232e-12,0.0348356005833152,0.0348356005833152,-0.0741269389488366
3349,3.3490000000002322e-12,0.0348343017678101,0.0348343017678101,-0.0741233776911372
3350,3.3500000000002327e-12,0.0348330015025294,0.0348330015025294,-0.07411981216412755
3351,3.3510000000002324e-12,0.0348316997875807,0.0348316997875807,-0.07411624236746661
3352,3.3520000000002325e-12,0.0348303966230719,0.0348303966230719,-0.07411266830087015
3353,3.353000000000233e-12,0.0348290920091106,0.0348290920091106,-0.07410908996484977
3354,3.354000000000233e-12,0.0348277859458051,0.0348277859458051,-0.07410550735946231
3355,3.3550000000002328e-12,0.0348264784332631,0.0348264784332631,-0.07410192048425301
3356,3.356000000000233e-12,0.0348251694715933,0.0348251694715933,-0.07409832933984717
3357,3.357000000000233e-12,0.0348238590609038,0.0348238590609038,-0.07409473392530685
3358,3.358000000000233e-12,0.0348225472013029,0.0348225472013029,-0.07409113424154157
3359,3.3590000000002328e-12,0.0348212338928997,0.0348212338928997,-0.07408753028838078
3360,3.3600000000002333e-12,0.0348199191358025,0.0348199191358025,-0.07408392206508552
3361,3.3610000000002334e-12,0.0348186029301204,0.0348186029301204,-0.0740803095725937
3362,3.3620000000002335e-12,0.0348172852759624,0.0348172852759624,-0.07407669281013796
3363,3.3630000000002336e-12,0.0348159661734375,0.0348159661734375,-0.07407307177837197
3364,3.3640000000002337e-12,0.034814645622655,0.034814645622655,-0.074069446477381
3365,3.3650000000002338e-12,0.034813323623724,0.034813323623724,-0.07406581690639769
3366,3.366000000000234e-12,0.0348120001767546,0.0348120001767546,-0.07406218306570622
3367,3.3670000000002335e-12,0.034810675281856,0.034810675281856,-0.07405854495559083
3368,3.368000000000234e-12,0.0348093489391378,0.0348093489391378,-0.07405490257619363
3369,3.369000000000234e-12,0.0348080211487105,0.0348080211487105,-0.07405125592694617
3370,3.3700000000002346e-12,0.0348066919106833,0.0348066919106833,-0.0740476050079053
3371,3.3710000000002347e-12,0.0348053612251668,0.0348053612251668,-0.07404394982000895
3372,3.3720000000002344e-12,0.0348040290922712,0.0348040290922712,-0.07404029036212023
3373,3.3730000000002345e-12,0.0348026955121069,0.0348026955121069,-0.07403662663432442
3374,3.3740000000002346e-12,0.0348013604847842,0.0348013604847842,-0.07403295863755943
3375,3.375000000000235e-12,0.0348000240104138,0.0348000240104138,-0.07402928637100104
3376,3.376000000000235e-12,0.0347986860891066,0.0347986860891066,-0.07402560983510398
3377,3.377000000000235e-12,0.0347973467209734,0.0347973467209734,-0.07402192902949878
3378,3.378000000000235e-12,0.0347960059061249,0.0347960059061249,-0.07401824395424228
3379,3.3790000000002355e-12,0.0347946636446726,0.0347946636446726,-0.07401455460993134
3380,3.3800000000002352e-12,0.0347933199367279,0.0347933199367279,-0.07401086099585541
3381,3.3810000000002357e-12,0.0347919747824018,0.0347919747824018,-0.07400716311221345
3382,3.382000000000236e-12,0.0347906281818059,0.0347906281818059,-0.07400346095937493
3383,3.383000000000236e-12,0.0347892801350518,0.0347892801350518,-0.07399975453688512
3384,3.384000000000236e-12,0.0347879306422515,0.0347879306422515,-0.07399604384491454
3385,3.385000000000236e-12,0.0347865797035164,0.0347865797035164,-0.07399232888329266
3386,3.386000000000236e-12,0.034785227318959,0.034785227318959,-0.07398860965255949
3387,3.3870000000002363e-12,0.0347838734886911,0.0347838734886911,-0.0739848861524024
3388,3.388000000000236e-12,0.0347825182128252,0.0347825182128252,-0.07398115838253716
3389,3.389000000000236e-12,0.0347811614914734,0.0347811614914734,-0.07397742634333326
3390,3.390000000000236e-12,0.0347798033247485,0.0347798033247485,-0.07397369003518861
3391,3.3910000000002367e-12,0.034778443712763,0.034778443712763,-0.07396994945753477
3392,3.3920000000002364e-12,0.0347770826556296,0.0347770826556296,-0.07396620460991699
3393,3.3930000000002365e-12,0.0347757201534614,0.0347757201534614,-0.0739624554935574
3394,3.394000000000237e-12,0.034774356206371,0.034774356206371,-0.07395870210763178
3395,3.395000000000237e-12,0.0347729908144718,0.0347729908144718,-0.07395494445199802
3396,3.3960000000002368e-12,0.0347716239778771,0.0347716239778771,-0.07395118252793509
3397,3.397000000000237e-12,0.0347702556967005,0.0347702556967005,-0.07394741633402191
3398,3.398000000000237e-12,0.0347688859710548,0.0347688859710548,-0.07394364587062796
3399,3.399000000000237e-12,0.0347675148010542,0.0347675148010542,-0.07393987113854905
3400,3.400000000000237e-12,0.0347661421868125,0.0347661421868125,-0.0739360921371599
3401,3.401000000000237e-12,0.0347647681284433,0.0347647681284433,-0.07393230886606261
3402,3.4020000000002373e-12,0.0347633926260607,0.0347633926260607,-0.07392852132576877
3403,3.4030000000002374e-12,0.0347620156797788,0.0347620156797788,-0.0739247295167047
3404,3.4040000000002375e-12,0.0347606372897121,0.0347606372897121,-0.07392093343830197
3405,3.4050000000002376e-12,0.0347592574559747,0.0347592574559747,-0.07391713309098691
3406,3.4060000000002377e-12,0.0347578761786814,0.0347578761786814,-0.0739133284742195
3407,3.407000000000238e-12,0.0347564934579465,0.0347564934579465,-0.0739095195879429
3408,3.408000000000238e-12,0.034755109293885,0.034755109293885,-0.07390570643329397
3409,3.409000000000238e-12,0.0347537236866117,0.0347537236866117,-0.07390188900947692
3410,3.410000000000238e-12,0.0347523366362417,0.0347523366362417,-0.07389806731623594
3411,3.4110000000002386e-12,0.03475094814289,0.03475094814289,-0.07389424135436684
3412,3.4120000000002387e-12,0.034749558206672,0.034749558206672,-0.0738904111231875
3413,3.4130000000002384e-12,0.0347481668277029,0.0347481668277029,-0.07388657662301057
3414,3.4140000000002385e-12,0.0347467740060985,0.0347467740060985,-0.0738827378536655
3415,3.4150000000002386e-12,0.0347453797419741,0.0347453797419741,-0.073878894815806
3416,3.416000000000239e-12,0.0347439840354459,0.0347439840354459,-0.07387504750926155
3417,3.4170000000002388e-12,0.0347425868866294,0.0347425868866294,-0.07387119593317948
3418,3.418000000000239e-12,0.0347411882956407,0.0347411882956407,-0.07386734008824192
3419,3.419000000000239e-12,0.0347397882625961,0.0347397882625961,-0.07386347997453413
3420,3.4200000000002395e-12,0.0347383867876117,0.0347383867876117,-0.07385961559248244
3421,3.421000000000239e-12,0.0347369838708042,0.0347369838708042,-0.0738557469412342
3422,3.4220000000002397e-12,0.0347355795122896,0.0347355795122896,-0.07385187402107363
3423,3.4230000000002398e-12,0.034734173712185,0.034734173712185,-0.07384799683239862
3424,3.42400000000024e-12,0.0347327664706067,0.0347327664706067,-0.07384411537498181
3425,3.42500000000024e-12,0.0347313577876722,0.0347313577876722,-0.07384022964890846
3426,3.42600000000024e-12,0.0347299476634982,0.0347299476634982,-0.0738363396539512
3427,3.42700000000024e-12,0.0347285360982017,0.0347285360982017,-0.0738324453903374
3428,3.4280000000002403e-12,0.0347271230919003,0.0347271230919003,-0.07382854685869233
3429,3.42900000000024e-12,0.0347257086447112,0.0347257086447112,-0.07382464405790756
3430,3.4300000000002396e-12,0.0347242927567517,0.0347242927567517,-0.07382073698823888
3431,3.43100000000024e-12,0.0347228754281398,0.0347228754281398,-0.0738168256506242
3432,3.4320000000002402e-12,0.0347214566589933,0.0347214566589933,-0.07381291004449508
3433,3.4330000000002407e-12,0.0347200364494298,0.0347200364494298,-0.07380899016976628
3434,3.4340000000002404e-12,0.0347186147995673,0.0347186147995673,-0.07380506602657988
3435,3.4350000000002405e-12,0.0347171917095245,0.0347171917095245,-0.07380113761502116
3436,3.436000000000241e-12,0.034715767179419,0.034715767179419,-0.07379720493483433
3437,3.437000000000241e-12,0.0347143412093694,0.0347143412093694,-0.07379326798650254
3438,3.438000000000241e-12,0.0347129137994946,0.0347129137994946,-0.07378932676991212
3439,3.439000000000241e-12,0.0347114849499127,0.0347114849499127,-0.07378538128506307
3440,3.440000000000241e-12,0.0347100546607428,0.0347100546607428,-0.07378143153201222
3441,3.441000000000241e-12,0.0347086229321036,0.0347086229321036,-0.07377747751044694
3442,3.442000000000241e-12,0.0347071897641144,0.0347071897641144,-0.07377351922065145
3443,3.4430000000002413e-12,0.0347057551568942,0.0347057551568942,-0.07376955666293838
3444,3.4440000000002414e-12,0.034704319110562,0.034704319110562,-0.07376558983739301
3445,3.4450000000002415e-12,0.0347028816252377,0.0347028816252377,-0.07376161874344689
3446,3.4460000000002416e-12,0.0347014427010405,0.0347014427010405,-0.07375764338144108
3447,3.4470000000002417e-12,0.03470000233809,0.03470000233809,-0.07375366375174508
3448,3.4480000000002418e-12,0.0346985605365062,0.0346985605365062,-0.07374967985367675
3449,3.449000000000242e-12,0.0346971172964088,0.0346971172964088,-0.07374569168766243
3450,3.450000000000242e-12,0.034695672617918,0.034695672617918,-0.07374169925378737
3451,3.451000000000242e-12,0.0346942265011538,0.0346942265011538,-0.0737377025521937
3452,3.4520000000002426e-12,0.0346927789462365,0.0346927789462365,-0.07373370158268244
3453,3.4530000000002427e-12,0.0346913299532865,0.0346913299532865,-0.07372969634553783
3454,3.4540000000002424e-12,0.0346898795224244,0.0346898795224244,-0.07372568684056091
3455,3.4550000000002425e-12,0.0346884276537706,0.0346884276537706,-0.0737216730677801
3456,3.4560000000002426e-12,0.0346869743474463,0.0346869743474463,-0.07371765502759331
3457,3.457000000000243e-12,0.0346855196035721,0.0346855196035721,-0.0737136327195742
3458,3.4580000000002427e-12,0.034684063422269,0.034684063422269,-0.07370960614377964
3459,3.459000000000243e-12,0.0346826058036583,0.0346826058036583,-0.07370557530066435
3460,3.460000000000243e-12,0.0346811467478611,0.0346811467478611,-0.07370154019008623
3461,3.461000000000243e-12,0.0346796862549991,0.0346796862549991,-0.07369750081190318
3462,3.4620000000002435e-12,0.0346782243251934,0.0346782243251934,-0.07369345716648468
3463,3.4630000000002432e-12,0.034676760958566,0.034676760958566,-0.07368940925340439
3464,3.4640000000002437e-12,0.0346752961552383,0.0346752961552383,-0.07368535707334445
3465,3.465000000000244e-12,0.0346738299153326,0.0346738299153326,-0.07368130062573641
3466,3.466000000000244e-12,0.0346723622389707,0.0346723622389707,-0.07367723991075081
3467,3.467000000000244e-12,0.0346708931262749,0.0346708931262749,-0.07367317492906977
3468,3.468000000000244e-12,0.0346694225773673,0.0346694225773673,-0.07366910567984064
3469,3.4690000000002442e-12,0.0346679505923703,0.0346679505923703,-0.07366503216337605
3470,3.4700000000002443e-12,0.0346664771714064,0.0346664771714064,-0.07366095438001707
3471,3.471000000000244e-12,0.0346650023145986,0.0346650023145986,-0.07365687232967844
3472,3.472000000000244e-12,0.0346635260220692,0.0346635260220692,-0.07365278601216119
3473,3.473000000000244e-12,0.0346620482939414,0.0346620482939414,-0.0736486954280906
3474,3.4740000000002447e-12,0.034660569130338,0.034660569130338,-0.07364460057681299
3475,3.4750000000002444e-12,0.0346590885313824,0.0346590885313824,-0.0736405014586694
3476,3.4760000000002445e-12,0.0346576064971975,0.0346576064971975,-0.07363639807374511
3477,3.477000000000245e-12,0.0346561230279071,0.0346561230279071,-0.07363229042212538
3478,3.478000000000245e-12,0.0346546381236344,0.0346546381236344,-0.07362817850395231
3479,3.4790000000002448e-12,0.0346531517845034,0.0346531517845034,-0.07362406231888485
3480,3.480000000000245e-12,0.0346516640106375,0.0346516640106375,-0.0736199418675767
3481,3.481000000000245e-12,0.0346501748021609,0.0346501748021609,-0.073615817149431
3482,3.482000000000245e-12,0.0346486841591972,0.0346486841591972,-0.07361168816473196
3483,3.4830000000002448e-12,0.0346471920818711,0.0346471920818711,-0.07360755491347959
3484,3.4840000000002453e-12,0.0346456985703063,0.0346456985703063,-0.07360341739604337
3485,3.4850000000002454e-12,0.0346442036246276,0.0346442036246276,-0.07359927561225277
3486,3.4860000000002455e-12,0.0346427072449593,0.0346427072449593,-0.07359512956236358
3487,3.4870000000002456e-12,0.0346412094314264,0.0346412094314264,-0.07359097924609159
3488,3.4880000000002457e-12,0.0346397101841532,0.0346397101841532,-0.07358682466326627
3489,3.4890000000002457e-12,0.0346382095032648,0.0346382095032648,-0.07358266581462658
3490,3.490000000000246e-12,0.0346367073888861,0.0346367073888861,-0.07357850269985988
3491,3.491000000000246e-12,0.0346352038411424,0.0346352038411424,-0.07357433531905144
3492,3.492000000000246e-12,0.0346336988601591,0.0346336988601591,-0.073570163672116
3493,3.493000000000246e-12,0.0346321924460612,0.0346321924460612,-0.07356598775970724
3494,3.4940000000002466e-12,0.0346306845989746,0.0346306845989746,-0.07356180758128517
3495,3.4950000000002467e-12,0.0346291753190247,0.0346291753190247,-0.0735576231367645
3496,3.4960000000002464e-12,0.0346276646063372,0.0346276646063372,-0.07355343442637263
3497,3.4970000000002465e-12,0.0346261524610382,0.0346261524610382,-0.07354924145042219
3498,3.4980000000002466e-12,0.0346246388832536,0.0346246388832536,-0.07354504420922581
3499,3.499000000000247e-12,0.0346231238731096,0.0346231238731096,-0.07354084270215822
3500,3.500000000000247e-12,0.0346216074307324,0.0346216074307324,-0.07353663692936152
3501,3.501000000000247e-12,0.0346200895562486,0.0346200895562486,-0.07353242689140416
3502,3.502000000000247e-12,0.0346185702497843,0.0346185702497843,-0.07352821258777453
3503,3.5030000000002475e-12,0.0346170495114666,0.0346170495114666,-0.07352399401870002
3504,3.504000000000247e-12,0.0346155273414216,0.0346155273414216,-0.07351977118469222
3505,3.5050000000002477e-12,0.0346140037397772,0.0346140037397772,-0.0735155440852111
3506,3.5060000000002478e-12,0.0346124787066593,0.0346124787066593,-0.07351131272073985
3507,3.507000000000248e-12,0.0346109522421959,0.0346109522421959,-0.0735070770911932
3508,3.508000000000248e-12,0.0346094243465136,0.0346094243465136,-0.07350283719637218
3509,3.509000000000248e-12,0.0346078950197405,0.0346078950197405,-0.07349859303661788
3510,3.510000000000248e-12,0.0346063642620035,0.0346063642620035,-0.07349434461147553
3511,3.5110000000002483e-12,0.0346048320734304,0.0346048320734304,-0.07349009192216727
3512,3.512000000000248e-12,0.034603298454149,0.034603298454149,-0.07348583496792571
3513,3.513000000000248e-12,0.0346017634042874,0.0346017634042874,-0.07348157374863717
3514,3.514000000000248e-12,0.0346002269239734,0.0346002269239734,-0.07347730826487009
3515,3.5150000000002487e-12,0.0345986890133349,0.0345986890133349,-0.07347303851645393
3516,3.5160000000002484e-12,0.0345971496725005,0.0345971496725005,-0.07346876450361606
3517,3.5170000000002485e-12,0.0345956089015985,0.0345956089015985,-0.07346448622581647
3518,3.518000000000249e-12,0.0345940667007574,0.0345940667007574,-0.07346020368393624
3519,3.519000000000249e-12,0.0345925230701057,0.0345925230701057,-0.073455916877748
3520,3.5200000000002487e-12,0.0345909780097724,0.0345909780097724,-0.07345162580691067
3521,3.521000000000249e-12,0.0345894315198861,0.0345894315198861,-0.0734473304723906
3522,3.522000000000249e-12,0.0345878836005761,0.0345878836005761,-0.0734430308732783
3523,3.523000000000249e-12,0.0345863342519711,0.0345863342519711,-0.07343872701002851
3524,3.524000000000249e-12,0.0345847834742009,0.0345847834742009,-0.07343441888292546
3525,3.525000000000249e-12,0.0345832312673945,0.0345832312673945,-0.0734301064919407
3526,3.5260000000002493e-12,0.0345816776316814,0.0345816776316814,-0.073425789836989
3527,3.5270000000002494e-12,0.0345801225671913,0.0345801225671913,-0.07342146891804191
3528,3.5280000000002495e-12,0.0345785660740541,0.0345785660740541,-0.07341714373563946
3529,3.5290000000002496e-12,0.0345770081523997,0.0345770081523997,-0.07341281428932689
3530,3.5300000000002497e-12,0.0345754488023577,0.0345754488023577,-0.07340848057933158
3531,3.53100000000025e-12,0.0345738880240584,0.0345738880240584,-0.07340414260582406
3532,3.53200000000025e-12,0.0345723258176324,0.0345723258176324,-0.07339980036894644
3533,3.53300000000025e-12,0.0345707621832096,0.0345707621832096,-0.07339545386878399
3534,3.53400000000025e-12,0.0345691971209208,0.0345691971209208,-0.07339110310505248
3535,3.5350000000002506e-12,0.0345676306308964,0.0345676306308964,-0.07338674807792245
3536,3.5360000000002507e-12,0.0345660627132672,0.0345660627132672,-0.07338238878773495
3537,3.5370000000002504e-12,0.0345644933681642,0.0345644933681642,-0.07337802523446157
3538,3.5380000000002505e-12,0.0345629225957183,0.0345629225957183,-0.07337365741844337
3539,3.5390000000002506e-12,0.0345613503960607,0.0345613503960607,-0.0733692853389698
3540,3.540000000000251e-12,0.0345597767693225,0.0345597767693225,-0.07336490899677983
3541,3.5410000000002508e-12,0.0345582017156351,0.0345582017156351,-0.07336052839198715
3542,3.542000000000251e-12,0.0345566252351303,0.0345566252351303,-0.07335614352405173
3543,3.543000000000251e-12,0.0345550473279392,0.0345550473279392,-0.07335175439339991
3544,3.5440000000002515e-12,0.0345534679941937,0.0345534679941937,-0.07334736100040118
3545,3.545000000000251e-12,0.0345518872340259,0.0345518872340259,-0.07334296334485657
3546,3.5460000000002517e-12,0.0345503050475675,0.0345503050475675,-0.07333856142685136
3547,3.5470000000002518e-12,0.0345487214349508,0.0345487214349508,-0.07333415524638554
3548,3.548000000000252e-12,0.0345471363963081,0.0345471363963081,-0.07332974480388543
3549,3.549000000000252e-12,0.0345455499317717,0.0345455499317717,-0.07332533009881104
3550,3.550000000000252e-12,0.0345439620414738,0.0345439620414738,-0.07332091113141814
3551,3.551000000000252e-12,0.0345423727255472,0.0345423727255472,-0.07331648790270151
3552,3.5520000000002522e-12,0.0345407819841249,0.0345407819841249,-0.07331206041146743
3553,3.5530000000002523e-12,0.0345391898173393,0.0345391898173393,-0.07330762865834117
3554,3.554000000000252e-12,0.0345375962253238,0.0345375962253238,-0.07330319264335117
3555,3.555000000000252e-12,0.0345360012082112,0.0345360012082112,-0.0732987523666111
3556,3.5560000000002522e-12,0.0345344047661349,0.0345344047661349,-0.07329430782891677
3557,3.5570000000002527e-12,0.0345328068992282,0.0345328068992282,-0.07328985902881868
3558,3.5580000000002524e-12,0.0345312076076246,0.0345312076076246,-0.07328540596728317
3559,3.5590000000002525e-12,0.0345296068914576,0.0345296068914576,-0.07328094864476498
3560,3.560000000000253e-12,0.034528004750861,0.034528004750861,-0.07327648705998513
3561,3.561000000000253e-12,0.0345264011859686,0.0345264011859686,-0.07327202121470577
3562,3.562000000000253e-12,0.0345247961969146,0.0345247961969146,-0.07326755110872796
3563,3.563000000000253e-12,0.0345231897838329,0.0345231897838329,-0.07326307674054533
3564,3.564000000000253e-12,0.0345215819468575,0.0345215819468575,-0.07325859811172108
3565,3.565000000000253e-12,0.0345199726861233,0.0345199726861233,-0.07325411522231207
3566,3.5660000000002528e-12,0.0345183620017641,0.0345183620017641,-0.07324962807189195
3567,3.5670000000002533e-12,0.0345167498939154,0.0345167498939154,-0.07324513666040389
3568,3.5680000000002534e-12,0.0345151363627108,0.0345151363627108,-0.07324064098867211
3569,3.5690000000002535e-12,0.0345135214082861,0.0345135214082861,-0.07323614105629872
3570,3.5700000000002536e-12,0.0345119050307758,0.0345119050307758,-0.07323163686305634
3571,3.5710000000002537e-12,0.0345102872303149,0.0345102872303149,-0.07322712840988288
3572,3.5720000000002538e-12,0.0345086680070391,0.0345086680070391,-0.07322261569620991
3573,3.573000000000254e-12,0.0345070473610832,0.0345070473610832,-0.07321809872195217
3574,3.574000000000254e-12,0.0345054252925829,0.0345054252925829,-0.07321357748773494
3575,3.575000000000254e-12,0.0345038018016741,0.0345038018016741,-0.07320905199370031
3576,3.5760000000002546e-12,0.0345021768884918,0.0345021768884918,-0.07320452223962093
3577,3.5770000000002547e-12,0.0345005505531724,0.0345005505531724,-0.07319998822569573
3578,3.5780000000002544e-12,0.0344989227958517,0.0344989227958517,-0.07319544995186789
3579,3.5790000000002545e-12,0.0344972936166658,0.0344972936166658,-0.07319090741788159
3580,3.5800000000002545e-12,0.0344956630157508,0.0344956630157508,-0.07318636062467476
3581,3.5810000000002546e-12,0.0344940309932432,0.0344940309932432,-0.07318180957216214
3582,3.582000000000255e-12,0.0344923975492792,0.0344923975492792,-0.0731772542598037
3583,3.583000000000255e-12,0.0344907626839956,0.0344907626839956,-0.07317269468828158
3584,3.584000000000255e-12,0.0344891263975292,0.0344891263975292,-0.07316813085756735
3585,3.585000000000255e-12,0.0344874886900165,0.0344874886900165,-0.07316356276763258
3586,3.5860000000002555e-12,0.0344858495615947,0.0344858495615947,-0.07315899041856255
3587,3.5870000000002552e-12,0.0344842090124008,0.0344842090124008,-0.07315441381075516
3588,3.5880000000002557e-12,0.034482567042572,0.034482567042572,-0.07314983294378408
3589,3.589000000000256e-12,0.0344809236522454,0.0344809236522454,-0.07314524781784826
3590,3.590000000000256e-12,0.034479278841559,0.034479278841559,-0.07314065843371509
3591,3.591000000000256e-12,0.0344776326106497,0.0344776326106497,-0.07313606479081614
3592,3.592000000000256e-12,0.0344759849596557,0.0344759849596557,-0.0731314668892935
3593,3.5930000000002562e-12,0.0344743358887147,0.0344743358887147,-0.07312686472928931
3594,3.5940000000002563e-12,0.0344726853979644,0.0344726853979644,-0.07312225831117303
3595,3.595000000000256e-12,0.0344710334875433,0.0344710334875433,-0.07311764763480255
3596,3.596000000000256e-12,0.0344693801575891,0.0344693801575891,-0.07311303270000735
3597,3.597000000000256e-12,0.0344677254082404,0.0344677254082404,-0.07310841350721375
3598,3.5980000000002567e-12,0.0344660692396355,0.0344660692396355,-0.07310379005716072
3599,3.5990000000002564e-12,0.0344644116519133,0.0344644116519133,-0.07309916234891034
3600,3.6000000000002565e-12,0.034462752645212,0.034462752645212,-0.07309453038274683
3601,3.601000000000257e-12,0.0344610922196709,0.0344610922196709,-0.07308989415886913
3602,3.602000000000257e-12,0.0344594303754284,0.0344594303754284,-0.07308525367727725
3603,3.6030000000002568e-12,0.0344577671126238,0.0344577671126238,-0.07308060893899437
3604,3.604000000000257e-12,0.0344561024313965,0.0344561024313965,-0.0730759599427131
3605,3.605000000000257e-12,0.0344544363318853,0.0344544363318853,-0.07307130668951345
3606,3.606000000000257e-12,0.0344527688142303,0.0344527688142303,-0.07306664917976491
3607,3.6070000000002568e-12,0.0344510998785704,0.0344510998785704,-0.07306198741164849
3608,3.608000000000257e-12,0.0344494295250456,0.0344494295250456,-0.07305732138692633
3609,3.6090000000002578e-12,0.0344477577537957,0.0344477577537957,-0.07305265110625214
3610,3.610000000000258e-12,0.0344460845649606,0.0344460845649606,-0.07304797656848905
3611,3.611000000000258e-12,0.0344444099586804,0.0344444099586804,-0.07304329777360863
3612,3.6120000000002576e-12,0.0344427339350949,0.0344427339350949,-0.07303861472257722
3613,3.6130000000002577e-12,0.0344410564943448,0.0344410564943448,-0.07303392741533798
3614,3.614000000000258e-12,0.0344393776365704,0.0344393776365704,-0.0730292358513509
3615,3.615000000000258e-12,0.0344376973619122,0.0344376973619122,-0.07302454003121284
3616,3.616000000000258e-12,0.0344360156705111,0.0344360156705111,-0.07301983995506589
3617,3.6170000000002577e-12,0.0344343325625075,0.0344343325625075,-0.07301513562302375
3618,3.618000000000258e-12,0.0344326480380424,0.0344326480380424,-0.07301042703477378
3619,3.619000000000258e-12,0.0344309620972568,0.0344309620972568,-0.07300571419111179
3620,3.6200000000002576e-12,0.0344292747402923,0.0344292747402923,-0.07300099709172514
3621,3.6210000000002585e-12,0.0344275859672898,0.0344275859672898,-0.07299627573615908
3622,3.6220000000002586e-12,0.0344258957783907,0.0344258957783907,-0.07299155012586311
3623,3.6230000000002587e-12,0.0344242041737366,0.0344242041737366,-0.07298682026006986
3624,3.6240000000002584e-12,0.0344225111534692,0.0344225111534692,-0.07298208613866564
3625,3.6250000000002585e-12,0.0344208167177299,0.0344208167177299,-0.07297734776258835
3626,3.626000000000259e-12,0.0344191208666612,0.0344191208666612,-0.07297260513118431
3627,3.6270000000002595e-12,0.0344174236004048,0.0344174236004048,-0.07296785824473773
3628,3.628000000000259e-12,0.0344157249191027,0.0344157249191027,-0.07296310710367493
3629,3.6290000000002593e-12,0.0344140248228976,0.0344140248228976,-0.07295835170782539
3630,3.6300000000002594e-12,0.0344123233119316,0.0344123233119316,-0.07295359205747332
3631,3.6310000000002603e-12,0.0344106203863473,0.0344106203863473,-0.0729488281525903
3632,3.63200000000026e-12,0.0344089160462871,0.0344089160462871,-0.07294405999303422
3633,3.63300000000026e-12,0.034407210291894,0.034407210291894,-0.07293928757951562
3634,3.63400000000026e-12,0.0344055031233106,0.0344055031233106,-0.07293451091211978
3635,3.6350000000002603e-12,0.0344037945406806,0.0344037945406806,-0.07292972999036351
3636,3.63600000000026e-12,0.0344020845441466,0.0344020845441466,-0.07292494481458789
3637,3.63700000000026e-12,0.0344003731338518,0.0344003731338518,-0.07292015538487817
3638,3.63800000000026e-12,0.0343986603099397,0.0343986603099397,-0.07291536170197332
3639,3.6390000000002594e-12,0.0343969460725539,0.0343969460725539,-0.07291056376507754
3640,3.640000000000259e-12,0.0343952304218379,0.0343952304218379,-0.07290576157475925
3641,3.641000000000259e-12,0.0343935133579356,0.0343935133579356,-0.07290095513135952
3642,3.6420000000002585e-12,0.0343917948809905,0.0343917948809905,-0.07289614443425307
3643,3.6430000000002574e-12,0.034390074991147,0.034390074991147,-0.07289132948406518
3644,3.644000000000258e-12,0.0343883536885491,0.0343883536885491,-0.07288651028162008
3645,3.645000000000258e-12,0.0343866309733411,0.0343866309733411,-0.07288168682597984
3646,3.646000000000257e-12,0.0343849068456674,0.0343849068456674,-0.07287685911680342
3647,3.647000000000257e-12,0.0343831813056721,0.0343831813056721,-0.07287202715545504
3648,3.648000000000257e-12,0.0343814543535003,0.0343814543535003,-0.07286719094182104
3649,3.649000000000256e-12,0.0343797259892965,0.0343797259892965,-0.07286235047561718
3650,3.650000000000256e-12,0.0343779962132055,0.0343779962132055,-0.07285750575704242
3651,3.651000000000256e-12,0.0343762650253725,0.0343762650253725,-0.0728526567860115
3652,3.652000000000256e-12,0.0343745324259423,0.0343745324259423,-0.07284780356340548
3653,3.653000000000255e-12,0.0343727984150604,0.0343727984150604,-0.07284294608868436
3654,3.654000000000256e-12,0.0343710629928721,0.0343710629928721,-0.07283808436213235
3655,3.655000000000255e-12,0.0343693261595228,0.0343693261595228,-0.07283321838357892
3656,3.656000000000254e-12,0.0343675879151581,0.0343675879151581,-0.07282834815387673
3657,3.657000000000254e-12,0.0343658482599238,0.0343658482599238,-0.07282347367248576
3658,3.658000000000254e-12,0.0343641071939657,0.0343641071939657,-0.07281859493983234
3659,3.659000000000253e-12,0.0343623647174299,0.0343623647174299,-0.07281371195585962
3660,3.660000000000253e-12,0.0343606208304619,0.0343606208304619,-0.0728088247209655
3661,3.661000000000253e-12,0.0343588755332089,0.0343588755332089,-0.07280393323523526
3662,3.662000000000253e-12,0.0343571288258166,0.0343571288258166,-0.07279903749807204
3663,3.663000000000252e-12,0.0343553807084314,0.0343553807084314,-0.07279413751030006
3664,3.664000000000252e-12,0.0343536311812002,0.0343536311812002,-0.07278923327251619
3665,3.665000000000252e-12,0.0343518802442696,0.0343518802442696,-0.07278432478403829
3666,3.666000000000251e-12,0.0343501278977863,0.0343501278977863,-0.07277941204483795
