frequency_Hz,Zin_real_ohm,Zin_imag_ohm,S11_real,S11_imag,S11_dB,S21_real,S21_imag,S21_dB,S21_phase_deg,dipole_directivity_linear,dipole_directivity_dBi
420500000,114.984592,191.170446,0.741265801,0.299799707,-1.94258035,-0.0284165755,-0.0199349773,-29.1904716,-144.949327,1.69649071,2.29551485
421000000,115.458034,192.598931,0.743359371,0.298738656,-1.92581382,-0.028403204,-0.0194846963,-29.2577055,-145.549743,1.69704858,2.29694275
421500000,115.933634,194.029863,0.745428557,0.297676009,-1.90928896,-0.0283860549,-0.0190385878,-29.3246944,-146.150158,1.69760762,2.29837316
422000000,116.411405,195.463261,0.747473696,0.296611971,-1.89300102,-0.0283651976,-0.0185966326,-29.3914389,-146.750573,1.69816782,2.29980608
422500000,116.891359,196.899147,0.749495122,0.295546737,-1.87694538,-0.0283407004,-0.0181588108,-29.4579397,-147.350989,1.69872919,2.30124151
423000000,117.373511,198.337541,0.751493163,0.294480499,-1.86111753,-0.0283126304,-0.0177251027,-29.5241975,-147.951404,1.69929174,2.30267946
423500000,117.857874,199.778466,0.753468144,0.293413439,-1.84551304,-0.0282810535,-0.0172954882,-29.5902132,-148.55182,1.69985545,2.30411992
424000000,118.344461,201.221941,0.755420383,0.292345736,-1.83012762,-0.0282460348,-0.0168699473,-29.6559873,-149.152235,1.70042034,2.30556291
424500000,118.833286,202.667988,0.757350198,0.291277558,-1.81495707,-0.0282076381,-0.0164484598,-29.7215208,-149.75265,1.70098641,2.30700843
425000000,119.324363,204.116629,0.759257899,0.290209071,-1.79999728,-0.0281659261,-0.0160310053,-29.7868145,-150.353066,1.70155366,2.30845648
425500000,119.817706,205.567885,0.761143794,0.289140432,-1.78524423,-0.0281209608,-0.0156175635,-29.8518693,-150.953481,1.70212208,2.30990707
426000000,120.313329,207.021777,0.763008185,0.288071796,-1.77069403,-0.0280728029,-0.0152081137,-29.9166859,-151.553896,1.7026917,2.31136019
426500000,120.811247,208.478327,0.764851371,0.287003308,-1.75634284,-0.0280215121,-0.0148026354,-29.9812652,-152.154312,1.7032625,2.31281585
427000000,121.311473,209.937558,0.766673647,0.28593511,-1.74218693,-0.0279671474,-0.0144011081,-30.0456083,-152.754727,1.70383449,2.31427406
427500000,121.814022,211.399491,0.768475303,0.284867339,-1.72822264,-0.0279097667,-0.014003511,-30.109716,-153.355143,1.70440768,2.31573481
428000000,122.318908,212.864149,0.770256625,0.283800127,-1.71444643,-0.0278494268,-0.0136098235,-30.1735893,-153.955558,1.70498205,2.31719812
428500000,122.826147,214.331553,0.772017896,0.282733599,-1.70085479,-0.0277861838,-0.0132200249,-30.2372291,-154.555973,1.70555763,2.31866398
429000000,123.335752,215.801726,0.773759393,0.281667878,-1.68744434,-0.027720093,-0.0128340945,-30.3006365,-155.156389,1.7061344,2.3201324
429500000,123.84774,217.274691,0.775481392,0.28060308,-1.67421173,-0.0276512086,-0.0124520115,-30.3638124,-155.756804,1.70671238,2.32160338
430000000,124.362124,218.75047,0.777184162,0.279539319,-1.66115372,-0.027579584,-0.0120737552,-30.4267578,-156.357219,1.70729156,2.32307693
430500000,124.87892,220.229086,0.77886797,0.278476702,-1.64826713,-0.0275052718,-0.0116993049,-30.4894739,-156.957635,1.70787194,2.32455304
431000000,125.398143,221.710562,0.780533079,0.277415334,-1.63554885,-0.0274283237,-0.01132864,-30.5519615,-157.55805,1.70845354,2.32603173
431500000,125.919809,223.194921,0.782179747,0.276355315,-1.62299584,-0.0273487908,-0.0109617397,-30.6142219,-158.158465,1.70903635,2.32751299
432000000,126.443933,224.682186,0.783808229,0.275296741,-1.61060513,-0.0272667231,-0.0105985835,-30.6762561,-158.758881,1.70962037,2.32899683
432500000,126.970531,226.172381,0.785418776,0.274239705,-1.59837382,-0.0271821701,-0.0102391508,-30.738065,-159.359296,1.71020561,2.33048326
433000000,127.499618,227.665528,0.787011637,0.273184296,-1.58629906,-0.0270951804,-0.00988342103,-30.79965,-159.959712,1.71079207,2.33197227
433500000,128.031211,229.161652,0.788587055,0.272130598,-1.57437808,-0.0270058018,-0.00953137371,-30.8610119,-160.560127,1.71137974,2.33346387
434000000,128.565325,230.660777,0.790145271,0.271078694,-1.56260815,-0.0269140816,-0.00918298842,-30.9221521,-161.160542,1.71196865,2.33495807
434500000,129.101976,232.162926,0.791686521,0.270028661,-1.55098662,-0.026820066,-0.00883824479,-30.9830715,-161.760958,1.71255878,2.33645486
435000000,129.641182,233.668124,0.793211039,0.268980576,-1.53951089,-0.026723801,-0.00849712251,-31.0437713,-162.361373,1.71315014,2.33795426
435500000,130.182958,235.176394,0.794719054,0.26793451,-1.52817841,-0.0266253314,-0.00815960134,-31.1042527,-162.961788,1.71374273,2.33945625
436000000,130.727321,236.687761,0.796210794,0.266890533,-1.51698668,-0.0265247017,-0.00782566111,-31.1645168,-163.562204,1.71433656,2.34096086
436500000,131.274287,238.20225,0.79768648,0.265848711,-1.50593328,-0.0264219556,-0.00749528173,-31.2245648,-164.162619,1.71493162,2.34246808
437000000,131.823874,239.719885,0.799146334,0.264809106,-1.49501581,-0.0263171362,-0.00716844318,-31.2843977,-164.763035,1.71552792,2.34397791
437500000,132.376099,241.24069,0.800590571,0.26377178,-1.48423195,-0.0262102858,-0.00684512552,-31.3440168,-165.36345,1.71612547,2.34549036
438000000,132.930977,242.764692,0.802019406,0.262736792,-1.4735794,-0.0261014462,-0.0065253089,-31.4034233,-165.963865,1.71672426,2.34700543
438500000,133.488528,244.291915,0.803433047,0.261704195,-1.46305592,-0.0259906587,-0.00620897355,-31.4626183,-166.564281,1.71732429,2.34852313
439000000,134.048768,245.822385,0.804831701,0.260674043,-1.45265934,-0.0258779639,-0.00589609978,-31.521603,-167.164696,1.71792558,2.35004346
439500000,134.611715,247.356126,0.806215574,0.259646388,-1.4423875,-0.0257634018,-0.005586668,-31.5803786,-167.765111,1.71852812,2.35156642
440000000,135.177387,248.893165,0.807584864,0.258621276,-1.4322383,-0.0256470117,-0.0052806587,-31.6389463,-168.365527,1.71913191,2.35309202
440500000,135.745801,250.433527,0.808939771,0.257598755,-1.42220969,-0.0255288327,-0.00497805246,-31.6973072,-168.965942,1.71973696,2.35462026
441000000,136.316975,251.977239,0.810280489,0.256578868,-1.41229966,-0.0254089029,-0.00467882996,-31.7554626,-169.566358,1.72034328,2.35615114
441500000,136.890928,253.524326,0.81160721,0.255561656,-1.40250622,-0.0252872603,-0.00438297197,-31.8134136,-170.166773,1.72095085,2.35768467
442000000,137.467678,255.074815,0.812920123,0.25454716,-1.39282746,-0.025163942,-0.00409045936,-31.8711615,-170.767188,1.72155969,2.35922085
442500000,138.047243,256.628732,0.814219413,0.253535418,-1.38326147,-0.0250389848,-0.00380127309,-31.9287075,-171.367604,1.7221698,2.36075969
443000000,138.629643,258.186104,0.815505265,0.252526465,-1.3738064,-0.0249124249,-0.00351539421,-31.9860527,-171.968019,1.72278118,2.36230119
443500000,139.214895,259.746958,0.816777859,0.251520335,-1.36446044,-0.0247842981,-0.00323280388,-32.0431984,-172.568434,1.72339383,2.36384534
444000000,139.803019,261.31132,0.818037372,0.250517061,-1.3552218,-0.0246546395,-0.00295348334,-32.1001457,-173.16885,1.72400776,2.36539217
444500000,140.394034,262.879219,0.819283981,0.249516673,-1.34608875,-0.0245234841,-0.00267741394,-32.1568959,-173.769265,1.72462297,2.36694166
445000000,140.987959,264.45068,0.820517857,0.248519201,-1.33705957,-0.0243908659,-0.00240457711,-32.2134502,-174.369681,1.72523946,2.36849383
445500000,141.584814,266.025733,0.82173917,0.247524671,-1.32813259,-0.0242568189,-0.00213495441,-32.2698098,-174.970096,1.72585723,2.37004867
446000000,142.184618,267.604404,0.822948088,0.246533109,-1.31930616,-0.0241213765,-0.00186852746,-32.3259758,-175.570511,1.7264763,2.3716062
446500000,142.787392,269.186722,0.824144775,0.24554454,-1.31057868,-0.0239845716,-0.00160527799,-32.3819496,-176.170927,1.72709665,2.37316641
